llave_persona,P203,P207,Edad,Ocupado,Informal,Billetera,CreditoFormal_2024,FACTOR07,P301A,CreditoFormal_2025
18523-93-11-2,2,2,46.0,1,1.0,0,0,111.045082092285,5.0,0
18523-94-11-1,1,1,68.0,1,1.0,0,1,111.045082092285,6.0,0
18523-94-11-2,2,2,70.0,1,0.0,0,0,111.045082092285,3.0,0
18523-94-11-3,3,2,30.0,1,0.0,1,1,111.045082092285,10.0,0
18523-94-11-4,4,1,33.0,1,0.0,1,1,111.045082092285,10.0,1
18523-94-11-5,5,1,2.0,0,,0,0,111.045082092285,,0
18523-94-11-6,10,1,86.0,1,1.0,0,0,111.045082092285,3.0,0
18523-94-11-7,3,1,43.0,1,0.0,1,1,111.045082092285,10.0,0
18523-96-11-1,1,2,51.0,1,1.0,0,0,111.045082092285,6.0,0
18523-96-11-2,3,1,24.0,1,0.0,1,0,111.045082092285,9.0,0
18523-96-11-3,7,2,22.0,1,0.0,1,0,111.045082092285,7.0,0
18523-97-11-1,1,1,31.0,1,0.0,1,0,111.045082092285,9.0,0
18523-97-11-2,2,2,32.0,1,0.0,1,0,111.045082092285,7.0,0
18523-97-11-3,3,1,10.0,0,,0,0,111.045082092285,3.0,0
18523-97-11-4,3,2,1.0,0,,0,0,111.045082092285,,0
18523-97-11-5,0, ,,0,,0,0,111.045082092285,,0
18526-13-11-1,1,2,41.0,1,0.0,1,0,100.032318115234,8.0,0
18526-13-11-2,3,1,11.0,0,,0,0,100.032318115234,3.0,0
18526-13-11-3,3,1,7.0,0,,0,0,100.032318115234,3.0,0
18526-22-11-1,1,2,40.0,1,1.0,0,0,100.032318115234,6.0,0
18526-22-11-2,3,1,21.0,1,0.0,0,0,100.032318115234,9.0,0
18526-22-11-3,3,2,8.0,0,,0,0,100.032318115234,3.0,0
18526-37-11-1,1,2,69.0,1,1.0,0,0,100.032318115234,5.0,0
18526-37-11-2,3,2,44.0,1,0.0,1,0,100.032318115234,8.0,0
18526-54-11-1,1,2,79.0,1,0.0,0,0,100.032318115234,10.0,0
18526-61-11-1,1,2,59.0,1,1.0,0,0,100.032318115234,4.0,0
18526-93-11-1,1,1,82.0,1,1.0,0,0,100.032318115234,4.0,0
18528-15-11-1,1,1,47.0,1,1.0,0,0,111.045082092285,5.0,0
18528-15-11-2,2,2,48.0,1,1.0,0,0,111.045082092285,3.0,0
18528-15-11-3,3,1,17.0,1,1.0,0,0,111.045082092285,6.0,0
18528-15-11-4,3,2,12.0,0,,0,0,111.045082092285,3.0,0
18528-26-11-1,1,1,88.0,1,0.0,1,0,111.045082092285,3.0,0
18528-26-11-2,2,2,87.0,1,0.0,1,0,111.045082092285,3.0,0
18528-38-11-1,1,1,77.0,1,0.0,0,1,111.045082092285,4.0,0
18528-38-11-2,3,2,48.0,1,1.0,0,0,111.045082092285,6.0,0
18528-38-11-3,5,2,19.0,1,0.0,0,0,111.045082092285,6.0,0
18528-38-11-4,5,2,13.0,0,,0,0,111.045082092285,4.0,0
18528-38-11-5,5,1,7.0,0,,0,0,111.045082092285,3.0,0
18528-96-11-1,1,2,86.0,1,0.0,0,0,111.045082092285,4.0,0
18528-119-11-1,1,1,73.0,1,0.0,0,0,111.045082092285,3.0,0
18528-119-11-2,3,2,37.0,1,0.0,1,0,111.045082092285,6.0,0
18528-119-11-3,3,2,31.0,1,0.0,1,0,111.045082092285,6.0,0
18528-119-11-4,3,2,40.0,1,0.0,1,0,111.045082092285,10.0,0
18528-119-11-5,5,1,6.0,0,,0,0,111.045082092285,2.0,0
18528-119-11-6,5,1,2.0,0,,0,0,111.045082092285,,0
18528-119-11-7,5,2,1.0,0,,0,0,111.045082092285,,0
18529-45-11-1,1,2,72.0,1,1.0,0,0,96.3474807739258,4.0,0
18529-46-11-1,1,1,73.0,1,1.0,0,0,96.3474807739258,3.0,0
18529-48-11-1,1,1,41.0,1,1.0,0,0,96.3474807739258,3.0,0
18529-114-11-1,1,1,65.0,1,1.0,0,0,96.3474807739258,3.0,0
18529-114-11-2,2,2,57.0,1,1.0,0,0,96.3474807739258,3.0,0
18529-114-11-3,3,1,38.0,1,1.0,0,0,96.3474807739258,6.0,0
18529-115-11-1,1,2,48.0,1,1.0,0,0,96.3474807739258,8.0,0
18529-115-11-2,3,2,22.0,1,0.0,1,0,96.3474807739258,6.0,0
18529-115-11-3,5,1,5.0,0,,0,0,96.3474807739258,2.0,0
18529-116-11-1,1,2,34.0,1,0.0,0,0,96.3474807739258,5.0,0
18529-116-11-2,3,2,16.0,1,0.0,0,0,96.3474807739258,5.0,0
18529-116-11-3,3,1,0.0,0,,0,0,96.3474807739258,,0
18530-71-11-1,1,2,76.0,1,1.0,0,0,110.872856140137,4.0,0
18530-72-11-1,1,1,79.0,1,1.0,0,0,110.872856140137,3.0,0
18530-202-11-1,1,1,79.0,1,1.0,0,0,110.872856140137,4.0,0
18530-203-11-1,1,1,58.0,1,1.0,0,0,110.872856140137,1.0,0
18530-203-11-2,2,2,57.0,1,1.0,0,1,110.872856140137,5.0,0
18530-203-11-3,5,2,17.0,1,0.0,0,0,110.872856140137,5.0,0
18530-203-11-4,5,2,8.0,0,,0,0,110.872856140137,3.0,0
18530-203-11-5,5,2,17.0,1,0.0,0,0,110.872856140137,5.0,0
18530-204-11-1,1,1,62.0,1,1.0,0,0,110.872856140137,4.0,0
18530-204-11-2,2,2,59.0,1,0.0,0,0,110.872856140137,1.0,0
18530-204-11-3,5,2,24.0,1,1.0,1,0,110.872856140137,7.0,0
18530-204-11-4,7,2,4.0,0,,0,0,110.872856140137,1.0,0
18530-204-11-5,7,1,2.0,0,,0,0,110.872856140137,,0
18530-205-11-1,1,2,55.0,1,1.0,1,0,110.872856140137,6.0,0
18530-205-11-2,3,1,27.0,1,0.0,1,0,110.872856140137,6.0,0
18530-205-11-3,4,2,30.0,1,0.0,0,0,110.872856140137,5.0,0
18530-205-11-4,5,1,13.0,0,,0,0,110.872856140137,2.0,0
18530-205-11-5,5,2,11.0,0,,0,0,110.872856140137,3.0,0
18530-205-11-6,5,1,6.0,0,,0,0,110.872856140137,2.0,0
18530-205-11-7,3,1,30.0,1,0.0,1,0,110.872856140137,7.0,0
18530-205-11-8,0, ,,0,,0,0,110.872856140137,,0
18530-205-11-9,0, ,,0,,0,0,110.872856140137,,0
18532-53-11-1,1,2,50.0,1,1.0,0,0,100.032318115234,4.0,0
18532-53-11-2,3,2,21.0,1,0.0,1,0,100.032318115234,8.0,0
18532-53-11-3,3,2,14.0,1,0.0,0,0,100.032318115234,5.0,0
18532-53-11-4,6,1,76.0,0,,0,0,100.032318115234,,0
18532-54-11-1,1,1,62.0,1,1.0,0,0,100.032318115234,5.0,0
18532-54-11-2,2,2,58.0,1,1.0,0,0,100.032318115234,4.0,0
18532-55-11-1,1,1,66.0,1,1.0,0,0,100.032318115234,3.0,0
18532-55-11-2,2,2,67.0,1,1.0,0,0,100.032318115234,3.0,0
18532-56-11-1,1,1,55.0,1,1.0,0,0,100.032318115234,9.0,0
18532-56-11-2,2,2,45.0,1,1.0,0,0,100.032318115234,6.0,0
18532-56-11-3,3,2,23.0,1,1.0,0,0,100.032318115234,9.0,0
18532-138-11-1,1,2,72.0,1,0.0,0,0,100.032318115234,1.0,0
18532-139-11-1,1,2,51.0,1,1.0,0,0,100.032318115234,3.0,0
18532-139-11-2,2,1,62.0,1,1.0,0,0,100.032318115234,4.0,0
18532-139-11-3,3,2,26.0,1,1.0,1,0,100.032318115234,10.0,0
18532-139-11-4,3,2,23.0,1,1.0,1,0,100.032318115234,9.0,0
18532-139-11-5,3,1,18.0,1,0.0,0,0,100.032318115234,6.0,0
18532-139-11-6,3,2,15.0,1,1.0,0,0,100.032318115234,5.0,0
18532-139-11-7,3,1,10.0,0,,0,0,100.032318115234,3.0,0
18532-140-11-1,1,1,49.0,1,0.0,0,0,100.032318115234,8.0,0
18532-140-11-2,2,2,43.0,1,1.0,0,0,100.032318115234,3.0,0
18532-140-11-3,3,1,23.0,1,0.0,0,0,100.032318115234,8.0,0
18532-140-11-4,3,1,18.0,1,1.0,0,0,100.032318115234,6.0,0
18532-140-11-5,3,2,8.0,0,,0,0,100.032318115234,3.0,0
18532-141-11-1,1,2,26.0,1,1.0,1,0,100.032318115234,6.0,0
18532-141-11-2,3,1,8.0,0,,0,0,100.032318115234,3.0,0
18532-141-11-3,3,2,3.0,0,,0,0,100.032318115234,1.0,0
18533-5-11-1,1,1,69.0,1,1.0,0,0,96.3474807739258,3.0,0
18533-5-11-2,2,2,55.0,1,1.0,0,0,96.3474807739258,3.0,0
18533-6-11-1,1,1,49.0,1,1.0,0,0,96.3474807739258,3.0,0
18533-6-11-2,2,2,46.0,1,1.0,0,0,96.3474807739258,4.0,0
18533-6-11-3,3,1,22.0,1,1.0,1,0,96.3474807739258,6.0,0
18533-6-11-4,3,1,17.0,1,1.0,0,0,96.3474807739258,6.0,0
18533-7-11-1,1,2,61.0,1,1.0,0,0,96.3474807739258,6.0,0
18533-7-11-2,2,1,61.0,1,0.0,0,0,96.3474807739258,6.0,0
18533-189-11-1,1,2,38.0,1,0.0,0,0,96.3474807739258,4.0,0
18533-189-11-2,2,1,39.0,1,1.0,1,0,96.3474807739258,3.0,0
18533-189-11-3,3,2,5.0,0,,0,0,96.3474807739258,2.0,0
18533-189-11-4,3,2,1.0,0,,0,0,96.3474807739258,,0
18533-189-11-5,7,1,32.0,0,,0,0,96.3474807739258,,0
18533-190-11-1,1,1,71.0,1,1.0,0,0,96.3474807739258,4.0,0
18533-190-11-2,3,1,22.0,0,,0,0,96.3474807739258,,0
18533-193-11-1,1,1,69.0,1,0.0,0,0,96.3474807739258,3.0,0
18533-193-11-2,3,1,15.0,0,,0,0,96.3474807739258,,0
18533-193-11-3,3,2,10.0,0,,0,0,96.3474807739258,,0
18533-194-11-1,1,2,19.0,1,0.0,1,0,96.3474807739258,5.0,0
18533-194-11-2,2,1,24.0,1,0.0,1,1,96.3474807739258,6.0,0
18533-194-11-3,3,2,3.0,0,,0,0,96.3474807739258,1.0,0
18533-205-11-1,1,1,28.0,1,1.0,1,1,96.3474807739258,8.0,0
18533-205-11-2,2,2,27.0,1,1.0,1,1,96.3474807739258,8.0,1
18545-11-11-1,1,2,71.0,1,0.0,0,0,127.043327331543,4.0,0
18545-11-11-2,2,1,59.0,1,1.0,0,0,127.043327331543,6.0,0
18545-11-11-3,5,1,29.0,1,0.0,0,0,127.043327331543,6.0,0
18545-11-11-4,7,1,10.0,0,,0,0,127.043327331543,3.0,0
18545-19-11-1,1,1,82.0,1,1.0,0,0,127.043327331543,4.0,0
18545-31-11-1,1,1,42.0,1,1.0,0,0,127.043327331543,6.0,1
18545-31-11-2,2,2,38.0,1,1.0,0,0,127.043327331543,6.0,0
18545-31-11-3,3,2,14.0,1,0.0,0,0,127.043327331543,5.0,0
18545-31-11-4,3,1,0.0,0,,0,0,127.043327331543,,0
18545-31-11-5,0, ,,0,,0,0,127.043327331543,,0
18545-37-11-1,1,1,69.0,1,1.0,0,0,127.043327331543,6.0,0
18545-37-11-2,2,2,55.0,1,1.0,0,0,127.043327331543,5.0,0
18545-44-11-1,1,1,65.0,1,1.0,0,0,127.043327331543,6.0,0
18545-44-11-2,2,2,59.0,1,1.0,0,0,127.043327331543,8.0,0
18545-50-11-1,1,1,79.0,1,0.0,0,1,127.043327331543,4.0,0
18545-50-11-2,3,1,43.0,1,0.0,0,0,127.043327331543,3.0,0
18545-63-11-1,1,2,82.0,1,1.0,0,0,127.043327331543,4.0,0
18547-7-11-1,1,2,29.0,1,0.0,1,0,127.415306091309,8.0,0
18547-7-11-2,2,1,28.0,1,1.0,0,0,127.415306091309,8.0,0
18547-31-11-1,1,1,65.0,1,1.0,0,0,127.415306091309,6.0,0
18547-31-11-2,2,2,61.0,1,1.0,0,0,127.415306091309,5.0,0
18547-43-11-1,1,1,68.0,1,1.0,0,0,127.415306091309,4.0,0
18547-43-11-2,2,2,68.0,1,1.0,0,0,127.415306091309,4.0,0
18547-66-11-1,1,1,65.0,1,1.0,0,0,127.415306091309,4.0,0
18547-66-11-2,2,2,63.0,1,1.0,0,0,127.415306091309,4.0,0
18547-77-11-1,1,1,81.0,1,0.0,0,0,127.415306091309,6.0,0
18547-77-11-2,2,2,74.0,1,0.0,0,0,127.415306091309,6.0,0
18547-77-11-3,3,2,46.0,1,0.0,0,0,127.415306091309,10.0,0
18547-77-11-4,3,1,37.0,1,0.0,1,0,127.415306091309,11.0,0
18547-100-11-1,1,1,62.0,1,1.0,1,0,127.415306091309,4.0,0
18548-74-11-1,1,2,44.0,1,0.0,0,0,120.713737487793,4.0,0
18548-74-11-2,2,1,43.0,1,1.0,0,0,120.713737487793,6.0,0
18548-74-11-3,3,1,22.0,1,1.0,0,0,120.713737487793,6.0,0
18548-74-11-4,3,2,19.0,1,1.0,0,0,120.713737487793,9.0,0
18548-74-11-5,3,2,17.0,1,1.0,0,0,120.713737487793,6.0,0
18548-74-11-6,3,2,26.0,1,0.0,0,0,120.713737487793,6.0,0
18548-74-11-7,4,1,33.0,1,1.0,0,0,120.713737487793,6.0,0
18548-74-11-8,5,2,0.0,0,,0,0,120.713737487793,,0
18548-75-11-1,1,2,65.0,1,1.0,0,0,120.713737487793,3.0,0
18548-75-11-2,2,1,66.0,1,1.0,0,0,120.713737487793,4.0,0
18548-76-11-1,1,1,84.0,1,1.0,0,0,120.713737487793,1.0,0
18548-76-11-2,2,2,77.0,1,0.0,0,0,120.713737487793,1.0,0
18548-77-11-1,1,1,65.0,1,1.0,1,0,120.713737487793,6.0,0
18548-77-11-2,2,2,63.0,1,1.0,0,0,120.713737487793,3.0,0
18548-77-11-3,7,1,61.0,0,,0,0,120.713737487793,,0
18548-199-11-1,1,1,67.0,1,1.0,0,0,120.713737487793,4.0,0
18548-199-11-2,2,2,64.0,1,1.0,0,0,120.713737487793,3.0,0
18548-199-11-3,3,1,25.0,1,1.0,0,0,120.713737487793,6.0,0
18548-199-11-4,3,1,22.0,1,1.0,0,0,120.713737487793,5.0,0
18548-199-11-5,5,2,14.0,1,1.0,0,0,120.713737487793,5.0,0
18548-199-11-6,3,1,29.0,0,,0,0,120.713737487793,,0
18548-200-11-1,1,1,29.0,1,1.0,1,0,120.713737487793,5.0,0
18548-200-11-2,2,2,31.0,1,1.0,0,0,120.713737487793,4.0,0
18548-200-11-3,3,1,13.0,0,,0,0,120.713737487793,3.0,0
18548-200-11-4,3,2,5.0,0,,0,0,120.713737487793,2.0,0
18548-200-11-5,3,1,2.0,0,,0,0,120.713737487793,,0
18548-200-11-6,3,1,0.0,0,,0,0,120.713737487793,,0
18548-201-11-1,1,1,46.0,1,1.0,0,0,120.713737487793,5.0,0
18548-201-11-2,2,2,38.0,1,0.0,1,0,120.713737487793,6.0,0
18548-201-11-3,3,2,18.0,1,0.0,0,0,120.713737487793,6.0,0
18548-201-11-4,3,1,7.0,0,,0,0,120.713737487793,2.0,0
18548-201-11-5,3,1,2.0,0,,0,0,120.713737487793,,0
18548-202-11-1,1,1,79.0,1,0.0,0,0,120.713737487793,3.0,0
18548-202-11-2,2,2,75.0,1,1.0,0,0,120.713737487793,3.0,0
18548-202-11-3,3,1,45.0,1,1.0,1,0,120.713737487793,4.0,0
18548-202-11-4,3,2,35.0,1,1.0,0,0,120.713737487793,6.0,0
18548-202-11-5,5,2,16.0,1,1.0,0,0,120.713737487793,5.0,0
18548-202-11-6,5,2,14.0,1,0.0,0,0,120.713737487793,5.0,0
18549-3-11-1,1,1,63.0,1,1.0,1,0,120.713737487793,6.0,0
18549-3-11-2,7,1,37.0,1,1.0,0,0,120.713737487793,6.0,0
18549-9-11-1,1,1,54.0,1,1.0,1,0,120.713737487793,9.0,0
18549-9-11-2,2,2,52.0,1,1.0,1,0,120.713737487793,10.0,0
18549-14-11-1,1,1,54.0,1,1.0,0,0,120.713737487793,6.0,0
18549-14-11-2,2,2,51.0,1,1.0,0,0,120.713737487793,6.0,0
18549-14-11-3,3,1,28.0,1,1.0,1,0,120.713737487793,8.0,0
18549-14-11-4,10,2,52.0,1,1.0,0,0,120.713737487793,6.0,0
18549-14-11-5,10,1,49.0,1,1.0,0,0,120.713737487793,6.0,0
18549-14-11-6,10,1,9.0,0,,0,0,120.713737487793,3.0,0
18549-19-11-1,1,1,45.0,1,1.0,1,0,120.713737487793,8.0,0
18549-19-11-2,2,2,39.0,1,1.0,0,0,120.713737487793,6.0,0
18549-19-11-3,3,1,16.0,1,1.0,0,0,120.713737487793,5.0,0
18549-19-11-4,3,1,4.0,0,,0,0,120.713737487793,1.0,0
18549-44-11-1,1,1,57.0,1,1.0,0,0,120.713737487793,6.0,0
18549-44-11-2,2,2,56.0,1,1.0,1,0,120.713737487793,4.0,0
18549-44-11-3,3,2,31.0,1,0.0,1,0,120.713737487793,8.0,0
18549-44-11-4,5,1,2.0,0,,0,0,120.713737487793,,0
18549-50-11-1,1,2,48.0,1,1.0,0,0,120.713737487793,5.0,0
18549-50-11-2,3,1,31.0,1,1.0,0,0,120.713737487793,8.0,0
18549-50-11-3,3,1,13.0,0,,0,0,120.713737487793,4.0,0
18549-50-11-4,3,2,10.0,0,,0,0,120.713737487793,3.0,0
18549-61-11-1,1,2,73.0,1,1.0,0,0,120.713737487793,4.0,0
18549-64-11-1,1,1,73.0,1,0.0,0,0,120.713737487793,3.0,0
18550-45-11-1,1,2,64.0,1,1.0,0,0,120.713737487793,5.0,0
18550-45-11-2,2,1,64.0,1,1.0,0,0,120.713737487793,4.0,0
18550-45-11-3,3,1,18.0,1,0.0,1,0,120.713737487793,6.0,0
18550-47-11-1,1,1,65.0,1,1.0,0,1,120.713737487793,5.0,0
18550-47-11-2,2,2,64.0,1,1.0,0,0,120.713737487793,5.0,0
18550-75-11-1,1,1,86.0,1,1.0,0,0,120.713737487793,4.0,0
18550-75-11-2,2,2,76.0,1,1.0,0,0,120.713737487793,6.0,0
18550-75-11-3,3,2,47.0,1,1.0,0,0,120.713737487793,1.0,0
18550-76-11-1,1,1,79.0,1,1.0,0,0,120.713737487793,4.0,0
18554-10-11-1,1,2,35.0,1,1.0,0,0,127.043327331543,6.0,0
18554-10-11-2,3,2,15.0,1,1.0,0,0,127.043327331543,5.0,0
18554-10-11-3,3,2,4.0,0,,0,0,127.043327331543,2.0,0
18554-17-11-1,1,2,73.0,1,0.0,0,0,127.043327331543,3.0,0
18554-28-11-1,1,1,55.0,1,1.0,0,0,127.043327331543,9.0,0
18554-28-11-2,2,2,45.0,1,1.0,0,0,127.043327331543,6.0,0
18554-28-11-3,3,2,26.0,1,1.0,1,1,127.043327331543,10.0,0
18554-28-11-4,3,2,21.0,1,0.0,1,0,127.043327331543,10.0,0
18554-28-11-5,3,2,14.0,1,0.0,0,0,127.043327331543,5.0,0
18554-43-11-1,1,1,29.0,1,1.0,1,0,127.043327331543,8.0,0
18554-43-11-2,0, ,,0,,0,0,127.043327331543,,0
18554-48-11-1,1,1,51.0,1,1.0,0,0,127.043327331543,3.0,0
18554-48-11-2,2,2,60.0,1,1.0,0,0,127.043327331543,3.0,0
18554-59-11-1,1,1,67.0,1,1.0,0,0,127.043327331543,4.0,0
18554-59-11-2,2,2,59.0,1,1.0,0,0,127.043327331543,4.0,0
18554-59-11-3,3,2,19.0,1,1.0,0,0,127.043327331543,6.0,0
18554-59-11-4,3,1,19.0,1,1.0,1,0,127.043327331543,6.0,0
18554-59-11-5,5,2,9.0,0,,0,0,127.043327331543,3.0,0
18555-3-11-1,1,1,43.0,1,0.0,0,0,111.873802185059,6.0,0
18555-3-11-2,2,2,41.0,1,1.0,0,0,111.873802185059,5.0,0
18555-3-11-3,3,1,20.0,1,0.0,0,0,111.873802185059,7.0,0
18555-3-11-4,3,2,14.0,1,1.0,0,0,111.873802185059,5.0,0
18555-19-11-1,1,2,72.0,1,1.0,0,0,111.873802185059,4.0,0
18555-19-11-2,3,1,48.0,1,1.0,0,0,111.873802185059,6.0,0
18555-84-11-1,1,1,83.0,1,1.0,0,0,111.873802185059,6.0,0
18555-84-11-2,2,2,66.0,1,0.0,0,0,111.873802185059,5.0,0
18555-95-11-1,1,1,33.0,1,1.0,0,0,111.873802185059,6.0,0
18555-95-11-2,2,2,36.0,1,1.0,1,0,111.873802185059,7.0,0
18555-95-11-3,3,2,15.0,1,1.0,0,0,111.873802185059,5.0,0
18555-95-11-4,3,1,11.0,0,,0,0,111.873802185059,3.0,0
18555-95-11-5,3,1,7.0,0,,0,0,111.873802185059,3.0,0
18555-105-11-1,1,1,52.0,1,1.0,0,0,111.873802185059,5.0,0
18555-105-11-2,2,2,50.0,1,1.0,1,0,111.873802185059,10.0,0
18555-116-11-1,1,1,94.0,1,0.0,0,0,111.873802185059,4.0,0
18555-116-11-2,2,2,87.0,1,0.0,0,0,111.873802185059,4.0,0
18556-1-11-1,1,1,60.0,1,1.0,0,0,127.043327331543,5.0,0
18556-1-11-2,2,2,54.0,1,1.0,0,0,127.043327331543,6.0,1
18556-2-11-1,1,1,39.0,1,1.0,0,0,127.043327331543,6.0,0
18556-2-11-2,2,2,39.0,1,1.0,0,0,127.043327331543,8.0,0
18556-2-11-3,3,1,21.0,1,1.0,0,0,127.043327331543,8.0,0
18556-2-11-4,4,2,22.0,1,1.0,0,0,127.043327331543,8.0,0
18556-4-11-1,1,1,56.0,1,1.0,0,0,127.043327331543,4.0,0
18556-4-11-2,2,2,50.0,1,1.0,0,0,127.043327331543,4.0,0
18556-42-11-1,1,1,44.0,1,1.0,0,0,127.043327331543,3.0,0
18556-42-11-2,2,2,47.0,1,1.0,0,0,127.043327331543,3.0,0
18556-42-11-3,3,1,17.0,1,0.0,0,0,127.043327331543,5.0,0
18556-42-11-4,3,1,15.0,1,0.0,0,0,127.043327331543,5.0,0
18556-42-11-5,3,1,10.0,0,,0,0,127.043327331543,3.0,0
18556-42-11-6,3,1,8.0,0,,0,0,127.043327331543,3.0,0
18556-43-11-1,1,2,31.0,1,1.0,1,0,127.043327331543,3.0,0
18556-43-11-2,2,1,39.0,1,1.0,0,0,127.043327331543,5.0,0
18556-43-11-3,3,1,16.0,1,1.0,0,0,127.043327331543,4.0,0
18556-43-11-4,3,2,13.0,0,,0,0,127.043327331543,5.0,0
18556-43-11-5,3,2,5.0,0,,0,0,127.043327331543,2.0,0
18557-6-11-1,1,1,51.0,1,1.0,0,0,111.873802185059,5.0,0
18557-6-11-2,2,2,43.0,1,1.0,0,0,111.873802185059,6.0,0
18557-6-11-3,3,2,0.0,0,,0,0,111.873802185059,,0
18557-14-11-1,1,1,89.0,1,0.0,0,0,111.873802185059,3.0,0
18557-14-11-2,2,2,83.0,1,0.0,0,0,111.873802185059,1.0,0
18557-14-11-3,3,1,50.0,1,1.0,0,0,111.873802185059,8.0,0
18557-22-11-1,1,1,65.0,1,1.0,0,0,111.873802185059,4.0,0
18557-22-11-2,2,2,58.0,1,1.0,0,0,111.873802185059,4.0,0
18557-22-11-3,10,2,57.0,1,0.0,0,0,111.873802185059,1.0,0
18557-30-11-1,1,1,42.0,1,1.0,0,0,111.873802185059,5.0,0
18557-30-11-2,6,2,73.0,1,0.0,0,0,111.873802185059,1.0,0
18557-46-11-1,1,2,86.0,1,1.0,0,0,111.873802185059,1.0,0
18557-70-11-1,1,2,75.0,1,1.0,0,0,111.873802185059,4.0,0
18557-78-11-1,1,1,74.0,1,1.0,0,0,111.873802185059,4.0,0
18557-78-11-2,2,2,62.0,1,1.0,0,0,111.873802185059,4.0,0
18557-92-11-1,1,1,73.0,1,0.0,0,0,111.873802185059,4.0,0
18557-92-11-2,2,2,59.0,1,1.0,0,0,111.873802185059,5.0,0
18558-61-11-1,1,1,68.0,1,1.0,1,0,120.713737487793,4.0,0
18558-64-11-1,1,2,37.0,1,1.0,0,0,120.713737487793,6.0,0
18558-64-11-2,2,1,33.0,1,1.0,0,0,120.713737487793,6.0,0
18558-64-11-3,3,2,14.0,1,0.0,0,0,120.713737487793,5.0,0
18558-64-11-4,3,1,8.0,0,,0,0,120.713737487793,3.0,0
18558-163-11-1,1,1,38.0,1,1.0,1,0,120.713737487793,6.0,0
18558-163-11-2,2,2,32.0,1,0.0,1,0,120.713737487793,6.0,0
18558-163-11-3,3,1,15.0,1,0.0,0,0,120.713737487793,5.0,0
18558-163-11-4,3,1,6.0,0,,0,0,120.713737487793,2.0,0
18558-164-11-1,1,1,38.0,1,1.0,1,0,120.713737487793,4.0,0
18558-164-11-2,2,2,32.0,1,0.0,1,0,120.713737487793,4.0,0
18558-164-11-3,3,1,17.0,1,0.0,0,0,120.713737487793,5.0,0
18558-164-11-4,3,1,14.0,1,0.0,0,0,120.713737487793,5.0,0
18558-164-11-5,3,2,1.0,0,,0,0,120.713737487793,,0
18558-166-11-1,1,1,48.0,1,1.0,1,0,120.713737487793,5.0,0
18558-166-11-2,2,2,46.0,1,1.0,1,0,120.713737487793,5.0,0
18558-166-11-3,3,1,24.0,1,1.0,1,0,120.713737487793,6.0,0
18558-166-11-4,3,1,26.0,1,1.0,1,0,120.713737487793,6.0,0
18558-166-11-5,4,2,22.0,1,0.0,1,0,120.713737487793,6.0,0
18558-166-11-6,5,2,3.0,0,,0,0,120.713737487793,1.0,0
18558-167-11-1,1,1,52.0,1,1.0,0,0,120.713737487793,4.0,0
18558-167-11-2,2,2,54.0,1,1.0,1,0,120.713737487793,3.0,0
18558-167-11-3,5,2,12.0,0,,0,0,120.713737487793,4.0,0
18558-167-11-4,5,2,3.0,0,,0,0,120.713737487793,1.0,0
18558-168-11-1,1,2,30.0,1,0.0,0,0,120.713737487793,4.0,0
18558-168-11-2,2,1,22.0,1,1.0,1,0,120.713737487793,6.0,0
18558-168-11-3,3,2,0.0,0,,0,0,120.713737487793,,0
18559-16-11-1,1,2,31.0,1,1.0,1,0,120.713737487793,5.0,0
18559-16-11-2,3,2,12.0,0,,0,0,120.713737487793,3.0,0
18559-16-11-3,3,1,7.0,0,,0,0,120.713737487793,3.0,0
18559-26-11-1,1,2,30.0,1,1.0,0,0,120.713737487793,6.0,0
18559-26-11-2,2,1,29.0,1,1.0,0,0,120.713737487793,6.0,0
18559-26-11-3,3,1,11.0,0,,0,0,120.713737487793,3.0,0
18559-26-11-4,3,2,9.0,0,,0,0,120.713737487793,3.0,0
18559-26-11-5,3,2,3.0,0,,0,0,120.713737487793,1.0,0
18559-35-11-1,1,2,43.0,1,1.0,1,0,120.713737487793,5.0,0
18559-35-11-2,2,1,46.0,1,1.0,0,0,120.713737487793,6.0,0
18559-35-11-3,3,2,11.0,0,,0,0,120.713737487793,3.0,0
18559-70-11-1,1,1,58.0,1,1.0,0,0,120.713737487793,6.0,0
18559-70-11-2,2,2,57.0,1,1.0,1,0,120.713737487793,5.0,0
18559-70-11-3,3,1,12.0,0,,0,0,120.713737487793,3.0,0
18559-79-11-1,1,1,70.0,1,1.0,0,0,120.713737487793,5.0,0
18559-79-11-2,2,2,59.0,1,1.0,0,0,120.713737487793,3.0,0
18559-79-11-3,3,1,20.0,1,1.0,0,0,120.713737487793,6.0,0
18559-97-11-1,1,1,87.0,1,1.0,0,0,120.713737487793,4.0,0
18559-97-11-2,2,2,83.0,1,1.0,0,0,120.713737487793,4.0,0
18559-106-11-1,1,1,79.0,1,1.0,0,0,120.713737487793,4.0,0
18559-106-11-2,2,2,81.0,1,1.0,0,0,120.713737487793,3.0,0
18561-17-11-1,1,1,54.0,1,1.0,0,0,120.713737487793,5.0,0
18561-20-11-1,1,1,76.0,1,0.0,0,0,120.713737487793,3.0,0
18561-20-11-2,2,2,70.0,1,0.0,0,0,120.713737487793,4.0,0
18561-34-11-1,1,1,42.0,1,1.0,0,0,120.713737487793,6.0,0
18561-34-11-2,2,2,40.0,1,1.0,0,0,120.713737487793,4.0,0
