CONGLOME,VIVIENDA,HOGAR,CODPERSO,P203,P207,P208A,P301A,P301B,P507,P510A1,P511A,P512A,P558E1_4,P558E1_8,P558E1_9,DOMINIO,ESTRATO,PANEL,FACTOR07,MIEPERHO,llave_persona,Edad,Ocupado,P510A1_num,P511A_num,P507_num,Informal,CreditoFormal,Billetera
018182,144,11,02,2,2,46,8,3,2,2, ,1,0.0,8.0,0.0,8,1,1,"623,372863769531",6,018182-144-11-02,46.0,1,2.0,,2.0,0.0,0,1
018182,144,11,03,3,1,13,5,1,,,,,0.0,0.0,0.0,8,1,1,"623,372863769531",6,018182-144-11-03,13.0,0,,,,,0,0
018182,144,11,04,3,1,10,3,0,,,,,0.0,0.0,0.0,8,1,1,"623,372863769531",6,018182-144-11-04,10.0,0,,,,,0,0
018182,144,11,05,3,1,9,3,0,,,,,0.0,0.0,0.0,8,1,1,"623,372863769531",6,018182-144-11-05,9.0,0,,,,,0,0
018182,144,11,06,6,2,73,4,5, , , , ,0.0,0.0,0.0,8,1,1,"623,372863769531",6,018182-144-11-06,73.0,1,,,,0.0,0,0
018182,163,11,01,1,2,54,6,5,2,3, ,1,0.0,8.0,9.0,8,1,1,"623,372863769531",4,018182-163-11-01,54.0,1,3.0,,2.0,1.0,1,1
018182,163,11,02,2,1,55,6,5,3,1,2,2,0.0,8.0,0.0,8,1,1,"623,372863769531",4,018182-163-11-02,55.0,1,1.0,2.0,3.0,0.0,0,1
018182,163,11,03,3,1,18,7,1, , , , ,0.0,8.0,0.0,8,1,1,"623,372863769531",4,018182-163-11-03,18.0,1,,,,0.0,0,1
018182,163,11,04,6,1,88,3,4, , , , ,0.0,0.0,0.0,8,1,1,"623,372863769531",4,018182-163-11-04,88.0,1,,,,0.0,0,0
018182,182,12,01,1,1,75,5,2,2,3, ,1,0.0,8.0,9.0,8,1,1,"623,372863769531",4,018182-182-12-01,75.0,1,3.0,,2.0,1.0,1,1
018182,182,12,02,2,2,75,3,3, , , , ,0.0,0.0,0.0,8,1,1,"623,372863769531",4,018182-182-12-02,75.0,1,,,,0.0,0,0
018182,182,12,03,3,2,37,6,5,2,2, ,1,0.0,8.0,0.0,8,1,1,"623,372863769531",4,018182-182-12-03,37.0,1,2.0,,2.0,0.0,0,1
018182,182,12,04,5,1,4,2,1,,,,,0.0,0.0,0.0,8,1,1,"623,372863769531",4,018182-182-12-04,4.0,0,,,,,0,0
018182,182,22,01,1,2,52,8,3,2,3, ,1,0.0,8.0,0.0,8,1,1,"623,372863769531",4,018182-182-22-01,52.0,1,3.0,,2.0,1.0,0,1
018182,182,22,02,2,1,54,8,3,4,2,7,1,0.0,0.0,0.0,8,1,1,"623,372863769531",4,018182-182-22-02,54.0,1,2.0,7.0,4.0,1.0,0,0
018182,182,22,03,3,1,25,10,5,3,2,7,1,0.0,8.0,0.0,8,1,1,"623,372863769531",4,018182-182-22-03,25.0,1,2.0,7.0,3.0,1.0,0,1
018182,182,22,04,3,2,22,6,5, , , , ,0.0,8.0,0.0,8,1,1,"623,372863769531",4,018182-182-22-04,22.0,1,,,,0.0,0,1
018182,202,11,01,1,2,42,10,5,3, ,1,5,0.0,8.0,0.0,8,1,1,"623,372863769531",4,018182-202-11-01,42.0,1,,1.0,3.0,0.0,0,1
018182,202,11,02,2,1,49,8,4,3, ,1,5,0.0,8.0,0.0,8,1,1,"623,372863769531",4,018182-202-11-02,49.0,1,,1.0,3.0,0.0,0,1
018182,202,11,03,3,2,13,5,1,,,,,0.0,0.0,0.0,8,1,1,"623,372863769531",4,018182-202-11-03,13.0,0,,,,,0,0
018182,202,11,04,3,2,7,3,0,,,,,0.0,0.0,0.0,8,1,1,"623,372863769531",4,018182-202-11-04,7.0,0,,,,,0,0
018191,023,11,01,1,1,48,8,3,2,3, ,1,0.0,8.0,0.0,8,1,1,"831,163818359375",5,018191-023-11-01,48.0,1,3.0,,2.0,1.0,0,1
018191,023,11,02,2,2,51,8,5, , , , ,0.0,8.0,0.0,8,1,1,"831,163818359375",5,018191-023-11-02,51.0,1,,,,0.0,0,1
018191,023,11,03,3,1,17,6,5, , , , ,0.0,0.0,0.0,8,1,1,"831,163818359375",5,018191-023-11-03,17.0,1,,,,0.0,0,0
018191,023,11,04,3,2,14,5,2, , , , ,0.0,0.0,0.0,8,1,1,"831,163818359375",5,018191-023-11-04,14.0,1,,,,0.0,0,0
018191,023,11,05,3,2,12,4,0,,,,,0.0,0.0,0.0,8,1,1,"831,163818359375",5,018191-023-11-05,12.0,0,,,,,0,0
018191,023,11,06,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"831,163818359375",5,018191-023-11-06,,0,,,,,0,0
018191,039,11,01,1,1,59,6,5, , , , ,0.0,8.0,0.0,8,1,1,"831,163818359375",2,018191-039-11-01,59.0,1,,,,0.0,0,1
018191,039,11,02,11,2,54,6,5,2,3, ,1,0.0,8.0,0.0,8,1,1,"831,163818359375",2,018191-039-11-02,54.0,1,3.0,,2.0,1.0,0,1
018191,071,11,01,1,2,60,3,2,6, ,7,1,0.0,0.0,0.0,8,1,1,"831,163818359375",3,018191-071-11-01,60.0,1,,7.0,6.0,1.0,0,0
018191,071,11,02,3,2,25,5,3, , , , ,0.0,8.0,0.0,8,1,1,"831,163818359375",3,018191-071-11-02,25.0,1,,,,0.0,0,1
018191,071,11,03,3,1,33,9,1,3,2,2,2,0.0,8.0,0.0,8,1,1,"831,163818359375",3,018191-071-11-03,33.0,1,2.0,2.0,3.0,0.0,0,1
018191,071,11,04,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"831,163818359375",3,018191-071-11-04,,0,,,,,0,0
018191,121,11,01,1,1,34,6,5,4,2,7,1,0.0,8.0,0.0,8,1,1,"831,163818359375",1,018191-121-11-01,34.0,1,2.0,7.0,4.0,1.0,0,1
018198,005,11,01,1,2,79,1, , , , , ,0.0,0.0,0.0,8,1,1,"684,394897460938",1,018198-005-11-01,79.0,1,,,,0.0,0,0
018198,120,11,01,1,1,53,6,5,4,1,2,1,0.0,0.0,0.0,8,1,1,"684,394897460938",5,018198-120-11-01,53.0,1,1.0,2.0,4.0,0.0,0,0
018198,120,11,02,2,2,50,6,5,2,3, ,1,0.0,8.0,0.0,8,1,1,"684,394897460938",5,018198-120-11-02,50.0,1,3.0,,2.0,1.0,0,1
018198,120,11,03,3,1,29,10,5,3,1,2,3,0.0,8.0,0.0,8,1,1,"684,394897460938",5,018198-120-11-03,29.0,1,1.0,2.0,3.0,0.0,0,1
018198,120,11,04,3,1,27,1, , , , , ,0.0,0.0,0.0,8,1,1,"684,394897460938",5,018198-120-11-04,27.0,1,,,,0.0,0,0
018198,120,11,05,3,1,19,9,2,3,1,7,1,0.0,8.0,0.0,8,1,1,"684,394897460938",5,018198-120-11-05,19.0,1,1.0,7.0,3.0,1.0,0,1
018198,168,11,01,1,2,54,6,5,3,1,1,5,0.0,8.0,0.0,8,1,1,"684,394897460938",2,018198-168-11-01,54.0,1,1.0,1.0,3.0,0.0,0,1
018198,168,11,02,3,2,21,6,5, , , , ,0.0,8.0,0.0,8,1,1,"684,394897460938",2,018198-168-11-02,21.0,1,,,,0.0,0,1
018198,168,11,03,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"684,394897460938",2,018198-168-11-03,,0,,,,,0,0
018198,168,11,04,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"684,394897460938",2,018198-168-11-04,,0,,,,,0,0
018198,168,11,05,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"684,394897460938",2,018198-168-11-05,,0,,,,,0,0
018198,168,11,06,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"684,394897460938",2,018198-168-11-06,,0,,,,,0,0
018198,215,11,01,1,2,28,6,5,3,1,7,1,0.0,8.0,0.0,8,1,1,"684,394897460938",4,018198-215-11-01,28.0,1,1.0,7.0,3.0,1.0,0,1
018198,215,11,02,2,1,31,6,5,3,1,7,1,0.0,8.0,0.0,8,1,1,"684,394897460938",4,018198-215-11-02,31.0,1,1.0,7.0,3.0,1.0,0,1
018198,215,11,03,3,1,11,3,0,,,,,0.0,0.0,0.0,8,1,1,"684,394897460938",4,018198-215-11-03,11.0,0,,,,,0,0
018198,215,11,04,3,2,8,3,0,,,,,0.0,0.0,0.0,8,1,1,"684,394897460938",4,018198-215-11-04,8.0,0,,,,,0,0
018198,237,11,01,1,1,41,6,5,4,2,7,1,0.0,8.0,0.0,8,1,1,"684,394897460938",2,018198-237-11-01,41.0,1,2.0,7.0,4.0,1.0,0,1
018198,237,11,02,3,1,13,5,1,,,,,0.0,0.0,0.0,8,1,1,"684,394897460938",2,018198-237-11-02,13.0,0,,,,,0,0
018233,059,11,01,1,1,70,4,5, , , , ,0.0,0.0,0.0,8,1,1,"1382,94555664063",1,018233-059-11-01,70.0,1,,,,0.0,0,0
018233,059,11,02,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"1382,94555664063",1,018233-059-11-02,,0,,,,,0,0
018233,059,11,03,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"1382,94555664063",1,018233-059-11-03,,0,,,,,0,0
018233,101,11,01,1,2,49,6,5, , , , ,0.0,8.0,0.0,8,1,1,"1382,94555664063",10,018233-101-11-01,49.0,1,,,,0.0,0,1
018233,101,11,02,2,1,50,6,5, , , , ,0.0,8.0,0.0,8,1,1,"1382,94555664063",10,018233-101-11-02,50.0,1,,,,0.0,0,1
018233,101,11,03,3,2,21,6,5,3,1,2,2,0.0,8.0,0.0,8,1,1,"1382,94555664063",10,018233-101-11-03,21.0,1,1.0,2.0,3.0,0.0,0,1
018233,101,11,04,3,2,13,5,1,,,,,0.0,0.0,0.0,8,1,1,"1382,94555664063",10,018233-101-11-04,13.0,0,,,,,0,0
018233,101,11,05,3,2,11,3,0,,,,,0.0,0.0,0.0,8,1,1,"1382,94555664063",10,018233-101-11-05,11.0,0,,,,,0,0
018233,101,11,06,3,1,29,8,3,4,1,2,4,0.0,8.0,0.0,8,1,1,"1382,94555664063",10,018233-101-11-06,29.0,1,1.0,2.0,4.0,0.0,0,1
018233,101,11,07,5,1,4,2,1,,,,,0.0,0.0,0.0,8,1,1,"1382,94555664063",10,018233-101-11-07,4.0,0,,,,,0,0
018233,101,11,08,3,1,24,7,2,4,1,2,4,0.0,8.0,0.0,8,1,1,"1382,94555664063",10,018233-101-11-08,24.0,1,1.0,2.0,4.0,0.0,0,1
018233,101,11,09,4,2,24,8,3,3,1,2,4,0.0,8.0,0.0,8,1,1,"1382,94555664063",10,018233-101-11-09,24.0,1,1.0,2.0,3.0,0.0,0,1
018233,101,11,10,5,2,0,,,,,,,0.0,0.0,0.0,8,1,1,"1382,94555664063",10,018233-101-11-10,0.0,0,,,,,0,0
018233,101,11,11,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"1382,94555664063",10,018233-101-11-11,,0,,,,,0,0
018233,101,11,12,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"1382,94555664063",10,018233-101-11-12,,0,,,,,0,0
018233,163,11,01,1,2,51,5,3,2,3, ,1,0.0,0.0,0.0,8,1,1,"1382,94555664063",3,018233-163-11-01,51.0,1,3.0,,2.0,1.0,0,0
018233,163,11,02,3,2,23,12,3, , , , ,0.0,0.0,0.0,8,1,1,"1382,94555664063",3,018233-163-11-02,23.0,1,,,,0.0,0,0
018233,163,11,03,6,1,73,10,6, , , , ,0.0,0.0,0.0,8,1,1,"1382,94555664063",3,018233-163-11-03,73.0,1,,,,0.0,0,0
018233,163,11,04,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"1382,94555664063",3,018233-163-11-04,,0,,,,,0,0
018235,061,11,01,1,1,44,10,5,3,1,1,4,0.0,8.0,0.0,8,1,1,"1194,353515625",3,018235-061-11-01,44.0,1,1.0,1.0,3.0,0.0,0,1
018235,061,11,02,2,2,41,8,3, , , , ,0.0,8.0,0.0,8,1,1,"1194,353515625",3,018235-061-11-02,41.0,1,,,,0.0,0,1
018235,061,11,03,3,1,6,2,3,,,,,0.0,0.0,0.0,8,1,1,"1194,353515625",3,018235-061-11-03,6.0,0,,,,,0,0
018235,061,11,04,6,2,68,,,,,,,0.0,0.0,0.0,8,1,1,"1194,353515625",3,018235-061-11-04,68.0,0,,,,,0,0
018235,080,11,01,1,1,48,10,5,2,2, ,1,0.0,8.0,9.0,8,1,1,"1194,353515625",2,018235-080-11-01,48.0,1,2.0,,2.0,0.0,1,1
018235,080,11,02,2,2,41,11,2,3,3,7,1,0.0,8.0,0.0,8,1,1,"1194,353515625",2,018235-080-11-02,41.0,1,3.0,7.0,3.0,1.0,0,1
018235,098,11,01,1,1,37,10,5,3,3,2,1,0.0,8.0,0.0,8,1,1,"1194,353515625",3,018235-098-11-01,37.0,1,3.0,2.0,3.0,1.0,0,1
018235,098,11,02,2,2,37,8,3,5,3,7,1,0.0,8.0,0.0,8,1,1,"1194,353515625",3,018235-098-11-02,37.0,1,3.0,7.0,5.0,1.0,0,1
018235,098,11,03,3,2,5,2,2,,,,,0.0,0.0,0.0,8,1,1,"1194,353515625",3,018235-098-11-03,5.0,0,,,,,0,0
018235,151,11,01,1,2,57,6,5, , , , ,4.0,8.0,0.0,8,1,1,"1194,353515625",4,018235-151-11-01,57.0,1,,,,0.0,1,1
018235,151,11,02,3,1,37,9,1,3,1,2,5,0.0,8.0,0.0,8,1,1,"1194,353515625",4,018235-151-11-02,37.0,1,1.0,2.0,3.0,0.0,0,1
018235,151,11,03,3,2,26,10,5,3,2,7,1,0.0,8.0,0.0,8,1,1,"1194,353515625",4,018235-151-11-03,26.0,1,2.0,7.0,3.0,1.0,0,1
018235,151,11,04,3,2,22,9,3,3,1,2,3,0.0,8.0,0.0,8,1,1,"1194,353515625",4,018235-151-11-04,22.0,1,1.0,2.0,3.0,0.0,0,1
018235,151,11,05,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"1194,353515625",4,018235-151-11-05,,0,,,,,0,0
018241,016,11,01,1,2,28,6,5,3,1,2,1,0.0,0.0,0.0,8,1,1,"831,163818359375",3,018241-016-11-01,28.0,1,1.0,2.0,3.0,0.0,0,0
018241,016,11,02,3,2,10,3,0,,,,,0.0,0.0,0.0,8,1,1,"831,163818359375",3,018241-016-11-02,10.0,0,,,,,0,0
018241,016,11,03,6,1,54,6,5,2,3, ,1,0.0,0.0,0.0,8,1,1,"831,163818359375",3,018241-016-11-03,54.0,1,3.0,,2.0,1.0,0,0
018241,034,11,01,1,2,56,3,2,6, ,7,1,0.0,8.0,0.0,8,1,1,"831,163818359375",3,018241-034-11-01,56.0,1,,7.0,6.0,1.0,0,1
018241,034,11,02,3,1,27,6,5,3,2,7,1,0.0,8.0,0.0,8,1,1,"831,163818359375",3,018241-034-11-02,27.0,1,2.0,7.0,3.0,1.0,0,1
018241,034,11,03,3,1,40,6,5,2,3, ,1,0.0,8.0,0.0,8,1,1,"831,163818359375",3,018241-034-11-03,40.0,1,3.0,,2.0,1.0,0,1
018241,090,11,01,1,1,54,6,5, , , , ,0.0,0.0,0.0,8,1,1,"831,163818359375",3,018241-090-11-01,54.0,1,,,,0.0,0,0
018241,090,11,02,2,2,58,6,5,2,3, ,1,0.0,0.0,0.0,8,1,1,"831,163818359375",3,018241-090-11-02,58.0,1,3.0,,2.0,1.0,0,0
018241,090,11,03,3,1,40,6,5,3,1,2,5,0.0,8.0,0.0,8,1,1,"831,163818359375",3,018241-090-11-03,40.0,1,1.0,2.0,3.0,0.0,0,1
018241,090,11,04,5,1,3,,,,,,,0.0,0.0,0.0,8,1,1,"831,163818359375",3,018241-090-11-04,3.0,0,,,,,0,0
018241,108,11,01,1,1,26,6,5,2,3, ,1,0.0,8.0,0.0,8,1,1,"831,163818359375",2,018241-108-11-01,26.0,1,3.0,,2.0,1.0,0,1
018241,108,11,02,11,2,25,6,5,3,1,2,1,0.0,8.0,0.0,8,1,1,"831,163818359375",2,018241-108-11-02,25.0,1,1.0,2.0,3.0,0.0,0,1
018241,108,11,03,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"831,163818359375",2,018241-108-11-03,,0,,,,,0,0
018241,108,11,04,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"831,163818359375",2,018241-108-11-04,,0,,,,,0,0
018241,108,11,05,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"831,163818359375",2,018241-108-11-05,,0,,,,,0,0
018241,108,11,06,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"831,163818359375",2,018241-108-11-06,,0,,,,,0,0
018241,126,11,01,1,2,37,10,5,3,1,2,5,0.0,8.0,9.0,8,1,1,"831,163818359375",2,018241-126-11-01,37.0,1,1.0,2.0,3.0,0.0,1,1
018241,126,11,02,3,2,8,3,0,,,,,0.0,0.0,0.0,8,1,1,"831,163818359375",2,018241-126-11-02,8.0,0,,,,,0,0
018241,126,11,03,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"831,163818359375",2,018241-126-11-03,,0,,,,,0,0
018256,016,11,01,1,1,24,7,1,4,2,7,1,0.0,8.0,0.0,8,1, ,"831,163818359375",4,018256-016-11-01,24.0,1,2.0,7.0,4.0,1.0,0,1
018256,016,11,02,2,2,29,6,5, , , , ,0.0,8.0,0.0,8,1, ,"831,163818359375",4,018256-016-11-02,29.0,1,,,,0.0,0,1
018256,016,11,03,3,2,7,3,0,,,,,0.0,0.0,0.0,8,1, ,"831,163818359375",4,018256-016-11-03,7.0,0,,,,,0,0
018256,016,11,04,3,1,0,,,,,,,0.0,0.0,0.0,8,1, ,"831,163818359375",4,018256-016-11-04,0.0,0,,,,,0,0
018256,032,11,01,1,1,82,4,5, , , , ,0.0,0.0,0.0,8,1, ,"831,163818359375",4,018256-032-11-01,82.0,1,,,,0.0,0,0
018256,032,11,02,2,2,73,6,5, , , , ,0.0,0.0,0.0,8,1, ,"831,163818359375",4,018256-032-11-02,73.0,1,,,,0.0,0,0
018256,032,11,03,3,1,42,10,5,3,1,2,4,0.0,0.0,0.0,8,1, ,"831,163818359375",4,018256-032-11-03,42.0,1,1.0,2.0,3.0,0.0,0,0
018256,032,11,04,5,1,19,9,1, , , , ,0.0,8.0,0.0,8,1, ,"831,163818359375",4,018256-032-11-04,19.0,1,,,,0.0,0,1
018256,065,11,01,1,1,36,7,1,3,1,2,3,4.0,8.0,9.0,8,1, ,"831,163818359375",4,018256-065-11-01,36.0,1,1.0,2.0,3.0,0.0,1,1
018256,065,11,02,2,2,37,7,2,3,1,7,2,0.0,8.0,0.0,8,1, ,"831,163818359375",4,018256-065-11-02,37.0,1,1.0,7.0,3.0,1.0,0,1
018256,065,11,03,3,2,11,3,0,,,,,0.0,0.0,0.0,8,1, ,"831,163818359375",4,018256-065-11-03,11.0,0,,,,,0,0
018256,065,11,04,3,2,6,2,2,,,,,0.0,0.0,0.0,8,1, ,"831,163818359375",4,018256-065-11-04,6.0,0,,,,,0,0
018256,081,11,01,1,2,43,6,5,2,2, ,1,0.0,8.0,0.0,8,1, ,"831,163818359375",3,018256-081-11-01,43.0,1,2.0,,2.0,0.0,0,1
018256,081,11,02,3,1,8,3,0,,,,,0.0,0.0,0.0,8,1, ,"831,163818359375",3,018256-081-11-02,8.0,0,,,,,0,0
018256,081,11,03,6,1,69,5,3, , , , ,0.0,8.0,0.0,8,1, ,"831,163818359375",3,018256-081-11-03,69.0,1,,,,0.0,0,1
018256,098,11,01,1,2,56,8,3,1,2, ,1,0.0,0.0,0.0,8,1, ,"831,163818359375",3,018256-098-11-01,56.0,1,2.0,,1.0,0.0,0,0
018256,098,11,02,3,1,19,9,1, , , , ,0.0,8.0,0.0,8,1, ,"831,163818359375",3,018256-098-11-02,19.0,1,,,,0.0,0,1
018256,098,11,03,3,2,19,9,1, , , , ,0.0,8.0,0.0,8,1, ,"831,163818359375",3,018256-098-11-03,19.0,1,,,,0.0,0,1
018256,114,11,01,1,2,76,4,5,2,3, ,1,0.0,0.0,0.0,8,1, ,"831,163818359375",1,018256-114-11-01,76.0,1,3.0,,2.0,1.0,0,0
018265,002,11,01,1,1,50,10,5,3,1,2,5,0.0,0.0,0.0,8,1,1,"831,163818359375",1,018265-002-11-01,50.0,1,1.0,2.0,3.0,0.0,0,0
018265,002,11,02,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"831,163818359375",1,018265-002-11-02,,0,,,,,0,0
018265,002,11,03,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"831,163818359375",1,018265-002-11-03,,0,,,,,0,0
018265,002,11,04,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"831,163818359375",1,018265-002-11-04,,0,,,,,0,0
018265,016,11,01,1,1,52,11,3,3,1,2,5,0.0,8.0,0.0,8,1,1,"831,163818359375",2,018265-016-11-01,52.0,1,1.0,2.0,3.0,0.0,0,1
018265,016,11,02,11,2,46,6,5, , , , ,0.0,8.0,0.0,8,1,1,"831,163818359375",2,018265-016-11-02,46.0,1,,,,0.0,0,1
018265,071,11,01,1,2,70,10,5, , , , ,0.0,0.0,0.0,8,1,1,"831,163818359375",3,018265-071-11-01,70.0,1,,,,0.0,0,0
018265,071,11,02,3,1,18,9,1, , , , ,0.0,0.0,0.0,8,1,1,"831,163818359375",3,018265-071-11-02,18.0,1,,,,0.0,0,0
018265,071,11,03,6,2,81,5,1, , , , ,0.0,0.0,0.0,8,1,1,"831,163818359375",3,018265-071-11-03,81.0,1,,,,0.0,0,0
018265,071,11,04,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"831,163818359375",3,018265-071-11-04,,0,,,,,0,0
018265,111,11,01,1,2,72,10,5, , , , ,0.0,0.0,0.0,8,1,1,"831,163818359375",3,018265-111-11-01,72.0,1,,,,0.0,0,0
018265,111,11,02,2,1,71,11,3,3, ,1,5,0.0,8.0,0.0,8,1,1,"831,163818359375",3,018265-111-11-02,71.0,1,,1.0,3.0,0.0,0,1
018265,111,11,03,3,1,36,11,1,2,3, ,1,0.0,0.0,0.0,8,1,1,"831,163818359375",3,018265-111-11-03,36.0,1,3.0,,2.0,1.0,0,0
018265,124,11,01,1,2,30,10,5,3,1,2,5,0.0,0.0,0.0,8,1,1,"831,163818359375",2,018265-124-11-01,30.0,1,1.0,2.0,3.0,0.0,0,0
018265,124,11,02,3,1,4,2,1,,,,,0.0,0.0,0.0,8,1,1,"831,163818359375",2,018265-124-11-02,4.0,0,,,,,0,0
018265,124,11,03,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"831,163818359375",2,018265-124-11-03,,0,,,,,0,0
018267,009,11,01,1,1,98,6,5, , , , ,0.0,0.0,0.0,8,1,1,"411,708038330078",2,018267-009-11-01,98.0,1,,,,0.0,0,0
018267,009,11,02,3,2,66,4,6, , , , ,0.0,0.0,0.0,8,1,1,"411,708038330078",2,018267-009-11-02,66.0,1,,,,0.0,0,0
018267,009,11,03,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"411,708038330078",2,018267-009-11-03,,0,,,,,0,0
018267,062,11,01,1,2,51,8,3,2,3, ,1,4.0,8.0,0.0,8,1,1,"411,708038330078",4,018267-062-11-01,51.0,1,3.0,,2.0,1.0,1,1
018267,062,11,02,2,1,54,10,5,1,1, ,1,0.0,0.0,0.0,8,1,1,"411,708038330078",4,018267-062-11-02,54.0,1,1.0,,1.0,0.0,0,0
018267,062,11,03,3,1,20,9,2, , , , ,0.0,8.0,0.0,8,1,1,"411,708038330078",4,018267-062-11-03,20.0,1,,,,0.0,0,1
018267,062,11,04,3,1,19,9,2, , , , ,0.0,8.0,0.0,8,1,1,"411,708038330078",4,018267-062-11-04,19.0,1,,,,0.0,0,1
018267,083,11,01,1,1,70,10,5, , , , ,4.0,8.0,9.0,8,1,1,"411,708038330078",3,018267-083-11-01,70.0,1,,,,0.0,1,1
018267,083,11,02,2,2,62,10,5,3,1,1,5,4.0,8.0,0.0,8,1,1,"411,708038330078",3,018267-083-11-02,62.0,1,1.0,1.0,3.0,0.0,1,1
018267,083,11,03,3,1,26,10,5,3,1,2,3,0.0,8.0,0.0,8,1,1,"411,708038330078",3,018267-083-11-03,26.0,1,1.0,2.0,3.0,0.0,0,1
018267,119,11,01,1,1,82,7,1,2,3, ,1,0.0,0.0,0.0,8,1,1,"411,708038330078",2,018267-119-11-01,82.0,1,3.0,,2.0,1.0,0,0
018267,119,11,02,2,2,85,6,5, , , , ,0.0,0.0,0.0,8,1,1,"411,708038330078",2,018267-119-11-02,85.0,1,,,,0.0,0,0
018292,018,11,01,1,1,50,9,1,2,3, ,1,0.0,8.0,0.0,8,1,1,"1843,92749023438",5,018292-018-11-01,50.0,1,3.0,,2.0,1.0,0,1
018292,018,11,02,2,2,46,7,1,2,3, ,1,0.0,8.0,0.0,8,1,1,"1843,92749023438",5,018292-018-11-02,46.0,1,3.0,,2.0,1.0,0,1
018292,018,11,03,3,1,19,9,1, , , , ,0.0,0.0,0.0,8,1,1,"1843,92749023438",5,018292-018-11-03,19.0,1,,,,0.0,0,0
018292,018,11,04,3,1,14,5,2,5,3,7,1,0.0,0.0,0.0,8,1,1,"1843,92749023438",5,018292-018-11-04,14.0,1,3.0,7.0,5.0,1.0,0,0
018292,018,11,05,3,1,7,3,0,,,,,0.0,0.0,0.0,8,1,1,"1843,92749023438",5,018292-018-11-05,7.0,0,,,,,0,0
018292,018,11,06,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"1843,92749023438",5,018292-018-11-06,,0,,,,,0,0
018292,037,11,01,1,2,75,5,2,2,3, ,1,0.0,0.0,0.0,8,1,1,"1843,92749023438",2,018292-037-11-01,75.0,1,3.0,,2.0,1.0,0,0
018292,037,11,02,7,1,87,5,3, , , , ,0.0,0.0,0.0,8,1,1,"1843,92749023438",2,018292-037-11-02,87.0,1,,,,0.0,0,0
018292,037,11,03,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"1843,92749023438",2,018292-037-11-03,,0,,,,,0,0
018292,037,11,04,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"1843,92749023438",2,018292-037-11-04,,0,,,,,0,0
018292,092,11,01,1,1,75,4,5, , , , ,0.0,0.0,0.0,8,1,1,"1843,92749023438",1,018292-092-11-01,75.0,1,,,,0.0,0,0
018292,111,11,01,1,1,61,8,3,3,1,4,5,0.0,8.0,9.0,8,1,1,"1843,92749023438",6,018292-111-11-01,61.0,1,1.0,4.0,3.0,0.0,1,1
018292,111,11,02,2,2,58,6,5, , , , ,4.0,8.0,9.0,8,1,1,"1843,92749023438",6,018292-111-11-02,58.0,1,,,,0.0,1,1
018292,111,11,03,3,2,29,8,3,3, , , ,0.0,8.0,0.0,8,1,1,"1843,92749023438",6,018292-111-11-03,29.0,1,,,3.0,0.0,0,1
018292,111,11,04,5,1,7,3,0,,,,,0.0,0.0,0.0,8,1,1,"1843,92749023438",6,018292-111-11-04,7.0,0,,,,,0,0
018292,111,11,05,5,1,5,2,1,,,,,0.0,0.0,0.0,8,1,1,"1843,92749023438",6,018292-111-11-05,5.0,0,,,,,0,0
018292,111,11,06,6,1,92,3,3, , , , ,0.0,0.0,0.0,8,1,1,"1843,92749023438",6,018292-111-11-06,92.0,1,,,,0.0,0,0
018292,130,11,01,1,1,20,6,5,4, ,5,5,0.0,8.0,0.0,8,1,1,"1843,92749023438",2,018292-130-11-01,20.0,1,,5.0,4.0,0.0,0,1
018292,130,11,02,2,2,20,7,1, , , , ,0.0,8.0,0.0,8,1,1,"1843,92749023438",2,018292-130-11-02,20.0,1,,,,0.0,0,1
018292,130,11,03,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"1843,92749023438",2,018292-130-11-03,,0,,,,,0,0
018292,130,11,04,0, , ,,,,,,,0.0,0.0,0.0,8,1,1,"1843,92749023438",2,018292-130-11-04,,0,,,,,0,0
