CONGLOME,VIVIENDA,HOGAR,CODPERSO,P203,P207,P208A,P301A,P301B,P507,P510A1,P511A,P512A,P558E1_4,P558E1_8,P558E1_9,DOMINIO,ESTRATO,PANEL,FACTOR07,MIEPERHO,llave_persona,Edad,Ocupado,P510A1_num,P511A_num,P507_num,Informal,CreditoFormal_2024,Billetera,CreditoFormal_2025,P203_num,Ocupado_num,CreditoFormal_2024_num,CreditoFormal_2025_num,Informal_num,NuevoCredito
17571,71,11,1,1,1,78,3.0,1,7,3,7,1,0.0,0.0,0.0,4,7,1,330.644195556641,1,17571-71-11-1,78.0,1,3.0,7.0,7.0,1.0,0,0,0,1,1,0,0,1.0,0
17571,173,11,1,1,1,58,4.0,5,2,3, ,1,0.0,0.0,0.0,4,7,1,330.644195556641,6,17571-173-11-1,58.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17571,174,11,1,1,1,48,3.0,0,2,3, ,1,0.0,0.0,0.0,4,7,1,330.644195556641,4,17571-174-11-1,48.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17571,176,11,1,1,1,73,3.0,1,2,3, ,1,0.0,0.0,0.0,4,7,1,330.644195556641,3,17571-176-11-1,73.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17571,183,11,1,1,1,49,3.0,0,2,3, ,1,0.0,0.0,0.0,4,7,1,330.644195556641,8,17571-183-11-1,49.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17572,104,11,1,1,1,48,3.0,0,2,3, ,1,0.0,0.0,0.0,4,7, ,329.517913818359,6,17572-104-11-1,48.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17572,244,11,1,1,1,84,1.0, ,2,3, ,1,0.0,0.0,0.0,4,7, ,329.517913818359,2,17572-244-11-1,84.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17572,246,11,1,1,2,69,1.0, ,2,3, ,1,0.0,0.0,0.0,4,7, ,329.517913818359,1,17572-246-11-1,69.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17572,247,11,1,1,2,33,6.0,5,6, ,7,1,0.0,8.0,0.0,4,7, ,329.517913818359,4,17572-247-11-1,33.0,1,,7.0,6.0,1.0,0,1,0,1,1,0,0,1.0,0
17572,248,11,1,1,1,60,3.0,2,2,3, ,1,0.0,0.0,0.0,4,7, ,329.517913818359,3,17572-248-11-1,60.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17572,249,11,1,1,1,53,1.0, , , , , ,0.0,0.0,0.0,4,7, ,329.517913818359,5,17572-249-11-1,53.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17573,25,11,1,1,1,47,3.0,0,2,3, ,1,0.0,0.0,0.0,4,7, ,298.653198242188,3,17573-25-11-1,47.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17573,26,11,1,1,1,39,3.0,0,2,3, ,1,0.0,0.0,0.0,4,7, ,298.653198242188,7,17573-26-11-1,39.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17573,27,11,1,1,1,29,3.0,0,2,3, ,1,0.0,0.0,0.0,4,7, ,298.653198242188,2,17573-27-11-1,29.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17573,28,11,1,1,1,63,3.0,3,2,3, ,1,0.0,0.0,0.0,4,7, ,298.653198242188,2,17573-28-11-1,63.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17573,138,11,1,1,1,24,5.0,3,2,3, ,1,0.0,8.0,0.0,4,7, ,298.653198242188,5,17573-138-11-1,24.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
17573,139,11,1,1,1,62,4.0,5,2,3, ,1,0.0,0.0,0.0,4,7, ,298.653198242188,2,17573-139-11-1,62.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17573,140,11,1,1,1,22,7.0,1,2,3, ,1,0.0,0.0,0.0,4,7, ,298.653198242188,5,17573-140-11-1,22.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17573,141,11,1,1,2,71,5.0,3,2,3, ,1,0.0,0.0,0.0,4,7, ,298.653198242188,2,17573-141-11-1,71.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17634,74,11,1,1,1,62,8.0,3,2,3, ,1,0.0,0.0,0.0,1,1,1,69.7747650146484,1,17634-74-11-1,62.0,1,3.0,,2.0,1.0,0,0,1,1,1,0,1,1.0,1
17634,89,11,1,1,2,87,4.0,6, , , , ,0.0,0.0,0.0,1,1,1,69.7747650146484,1,17634-89-11-1,87.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17634,132,11,1,1,2,66,10.0,5, , , , ,0.0,8.0,0.0,1,1,2,69.7747650146484,3,17634-132-11-1,66.0,1,,,,0.0,0,1,0,1,1,0,0,0.0,0
17635,5,11,1,1,1,52,8.0,3,2,3, ,1,0.0,0.0,0.0,1,1,1,153.709045410156,4,17635-5-11-1,52.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17635,47,11,1,1,1,40,8.0,3,3,1,7,1,0.0,8.0,0.0,1,1,1,153.709045410156,5,17635-47-11-1,40.0,1,1.0,7.0,3.0,1.0,0,1,0,1,1,0,0,1.0,0
17635,87,11,1,1,1,80,4.0,5,2,3, ,1,0.0,0.0,0.0,1,1,1,153.709045410156,2,17635-87-11-1,80.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17635,129,11,1,1,2,53,10.0,5, , , , ,0.0,0.0,0.0,1,1,1,153.709045410156,2,17635-129-11-1,53.0,1,,,,0.0,0,0,1,1,1,0,1,0.0,1
17636,23,11,1,1,2,35,4.0,0, , , , ,0.0,8.0,0.0,1,1,1,349.930969238281,3,17636-23-11-1,35.0,1,,,,0.0,0,1,0,1,1,0,0,0.0,0
17636,66,11,1,1,1,53,4.0,0,4, ,1,5,0.0,8.0,0.0,1,1,1,349.930969238281,3,17636-66-11-1,53.0,1,,1.0,4.0,0.0,0,1,1,1,1,0,1,0.0,1
17637,53,11,1,1,2,70,1.0, , , , , ,0.0,0.0,0.0,1,1,1,558.744262695313,4,17637-53-11-1,70.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17638,25,11,1,1,1,53,5.0,3,4,3,7,1,0.0,0.0,0.0,1,1,1,352.401519775391,8,17638-25-11-1,53.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
17638,62,11,1,1,2,41,5.0,3,4,3,7,1,0.0,8.0,0.0,1,1,1,352.401519775391,5,17638-62-11-1,41.0,1,3.0,7.0,4.0,1.0,0,1,0,1,1,0,0,1.0,0
17638,73,11,1,1,1,67,4.0,5,2,3, ,1,0.0,0.0,0.0,1,1,1,352.401519775391,3,17638-73-11-1,67.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17639,4,11,1,1,2,71,1.0, ,2,3, ,1,0.0,0.0,0.0,1,1,1,353.312377929688,3,17639-4-11-1,71.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17639,12,11,1,1,1,38,6.0,5,3,1,2,4,0.0,0.0,0.0,1,1,1,353.312377929688,3,17639-12-11-1,38.0,1,1.0,2.0,3.0,0.0,0,0,1,1,1,0,1,0.0,1
17639,50,11,1,1,1,41,4.0,0,4,1,2,2,0.0,8.0,0.0,1,1,1,353.312377929688,4,17639-50-11-1,41.0,1,1.0,2.0,4.0,0.0,0,1,1,1,1,0,1,0.0,1
17640,27,11,1,1,2,82,4.0,6, , , , ,0.0,0.0,0.0,1,1,1,175.202041625977,3,17640-27-11-1,82.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17640,40,11,1,1,1,80,3.0,3, , , , ,0.0,0.0,0.0,1,1,1,175.202041625977,2,17640-40-11-1,80.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17640,54,11,1,1,1,81,8.0,3, , , , ,0.0,0.0,0.0,1,1,1,175.202041625977,2,17640-54-11-1,81.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17640,121,11,1,1,1,68,9.0,4,2,2, ,1,0.0,0.0,0.0,1,1,1,175.202041625977,1,17640-121-11-1,68.0,1,2.0,,2.0,0.0,0,0,0,1,1,0,0,0.0,0
17641,3,11,1,1,2,58,11.0,2,3, ,2,5,0.0,0.0,0.0,1,1,1,380.980499267578,1,17641-3-11-1,58.0,1,,2.0,3.0,0.0,0,0,0,1,1,0,0,0.0,0
17641,41,11,1,1,1,48,6.0,5,5,2,7,1,0.0,0.0,0.0,1,1,1,380.980499267578,3,17641-41-11-1,48.0,1,2.0,7.0,5.0,1.0,0,0,1,1,1,0,1,1.0,1
17641,67,11,1,1,1,80,6.0,5,2,1, ,1,0.0,0.0,0.0,1,1,1,380.980499267578,3,17641-67-11-1,80.0,1,1.0,,2.0,0.0,0,0,0,1,1,0,0,0.0,0
17641,92,11,1,1,2,72,6.0,5, , , , ,0.0,0.0,0.0,1,1,1,380.980499267578,2,17641-92-11-1,72.0,1,,,,0.0,0,0,1,1,1,0,1,0.0,1
17641,105,11,1,1,2,65,5.0,3, , , , ,0.0,0.0,0.0,1,1,1,380.980499267578,3,17641-105-11-1,65.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17641,118,11,1,1,2,56,6.0,5,2,3, ,1,0.0,8.0,0.0,1,1,1,380.980499267578,3,17641-118-11-1,56.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
17642,8,11,1,1,1,68,6.0,5,2,3, ,1,0.0,0.0,0.0,1,1,1,171.774810791016,4,17642-8-11-1,68.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17642,40,11,1,1,1,44,7.0,2,2,3, ,1,0.0,8.0,0.0,1,1,1,171.774810791016,2,17642-40-11-1,44.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
17642,106,11,1,1,2,59,5.0,1,2,3, ,1,0.0,8.0,0.0,1,1,1,171.774810791016,2,17642-106-11-1,59.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
17643,7,11,1,1,2,68,3.0,4, , , , ,0.0,0.0,0.0,1,1,1,411.436889648438,1,17643-7-11-1,68.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17643,35,12,1,1,1,74,4.0,5,2,3, ,1,0.0,0.0,0.0,1,1,1,411.436889648438,3,17643-35-12-1,74.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17643,35,22,1,1,1,32,6.0,5,2,3, ,1,0.0,8.0,0.0,1,1,1,411.436889648438,4,17643-35-22-1,32.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
17643,48,11,1,1,2,64,5.0,1, , , , ,0.0,0.0,0.0,1,1,1,411.436889648438,4,17643-48-11-1,64.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17643,62,11,1,1,1,71,4.0,5, , , , ,0.0,0.0,0.0,1,1,1,411.436889648438,6,17643-62-11-1,71.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17643,77,11,1,1,1,71,6.0,5, , , , ,0.0,0.0,0.0,1,1,1,411.436889648438,2,17643-77-11-1,71.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17643,91,11,1,1,2,57,10.0,5, , , , ,0.0,0.0,0.0,1,1,1,411.436889648438,3,17643-91-11-1,57.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17644,22,11,1,1,2,43,5.0,4,2,3, ,1,0.0,0.0,0.0,1,1,1,398.294189453125,3,17644-22-11-1,43.0,1,3.0,,2.0,1.0,0,0,1,1,1,0,1,1.0,1
17644,62,11,1,1,1,71,4.0,5,4,3,7,1,0.0,0.0,0.0,1,1,1,398.294189453125,2,17644-62-11-1,71.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
17644,82,11,1,1,1,39,4.0,0,2,3, ,1,0.0,8.0,0.0,1,1,1,398.294189453125,3,17644-82-11-1,39.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
17644,103,11,1,1,2,77,1.0, , , , , ,0.0,0.0,0.0,1,1,1,398.294189453125,3,17644-103-11-1,77.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17644,121,11,1,1,1,61,6.0,5,4,1,1,2,0.0,0.0,0.0,1,1,1,398.294189453125,5,17644-121-11-1,61.0,1,1.0,1.0,4.0,0.0,0,0,0,1,1,0,0,0.0,0
17645,12,11,1,1,2,70,3.0,2, , , , ,0.0,0.0,0.0,1,1,1,535.580261230469,6,17645-12-11-1,70.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17645,30,11,1,1,2,56,4.0,0,2,3, ,1,0.0,0.0,0.0,1,1,1,535.580261230469,3,17645-30-11-1,56.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17645,85,11,1,1,1,47,6.0,5,2,3, ,1,0.0,0.0,0.0,1,1,1,535.580261230469,6,17645-85-11-1,47.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17645,104,11,1,1,2,42,4.0,0, , , , ,0.0,0.0,0.0,1,1,1,535.580261230469,5,17645-104-11-1,42.0,1,,,,0.0,0,0,1,1,1,0,1,0.0,1
17645,122,11,1,1,1,68,5.0,3,2,3, ,1,0.0,0.0,0.0,1,1,1,535.580261230469,3,17645-122-11-1,68.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17646,3,11,1,1,1,40,6.0,5,2,3, ,1,0.0,8.0,0.0,1,1,1,398.294189453125,3,17646-3-11-1,40.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
17646,34,11,1,1,1,63,3.0,3,4,2,7,1,0.0,0.0,0.0,1,1,1,398.294189453125,3,17646-34-11-1,63.0,1,2.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
17646,45,11,1,1,2,41,5.0,3,4,2,7,1,0.0,8.0,0.0,1,1,1,398.294189453125,4,17646-45-11-1,41.0,1,2.0,7.0,4.0,1.0,0,1,1,1,1,0,1,1.0,1
17647,12,11,1,1,1,53,10.0,6,3, ,1,5,0.0,0.0,0.0,1,1,1,84.9340209960938,3,17647-12-11-1,53.0,1,,1.0,3.0,0.0,0,0,1,1,1,0,1,0.0,1
17647,28,11,1,1,1,69,6.0,5, , , , ,0.0,0.0,0.0,1,1,1,84.9340209960938,4,17647-28-11-1,69.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17647,154,11,1,1,2,74,6.0,5, , , , ,0.0,0.0,0.0,1,1,1,84.9340209960938,4,17647-154-11-1,74.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17649,59,11,1,1,1,56,6.0,5,4,3,7,1,0.0,0.0,0.0,1,1,1,419.058166503906,1,17649-59-11-1,56.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
17649,74,11,1,1,1,57,10.0,5,3, ,5,5,0.0,8.0,0.0,1,1,1,419.058166503906,6,17649-74-11-1,57.0,1,,5.0,3.0,0.0,0,1,0,1,1,0,0,0.0,0
17649,89,12,1,1,1,73,6.0,5,3,1,2,3,0.0,0.0,0.0,1,1,1,419.058166503906,4,17649-89-12-1,73.0,1,1.0,2.0,3.0,0.0,0,0,0,1,1,0,0,0.0,0
17649,89,22,1,1,1,64,6.0,5,3,1,2,3,0.0,0.0,0.0,1,1,1,419.058166503906,2,17649-89-22-1,64.0,1,1.0,2.0,3.0,0.0,0,0,0,1,1,0,0,0.0,0
17650,13,11,1,1,2,72,9.0,1, , , , ,0.0,0.0,0.0,1,1,1,175.202041625977,2,17650-13-11-1,72.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17650,27,11,1,1,2,62,4.0,5,2,3, ,1,0.0,0.0,0.0,1,1,1,175.202041625977,2,17650-27-11-1,62.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17650,55,11,1,1,2,29,6.0,5,3,1,2,5,0.0,8.0,0.0,1,1,1,175.202041625977,5,17650-55-11-1,29.0,1,1.0,2.0,3.0,0.0,0,1,1,1,1,0,1,0.0,1
17650,85,11,1,1,1,23,6.0,5,3,1,7,1,0.0,8.0,0.0,1,1,1,175.202041625977,2,17650-85-11-1,23.0,1,1.0,7.0,3.0,1.0,0,1,0,1,1,0,0,1.0,0
17650,113,11,1,1,1,90,10.0,5, , , , ,0.0,0.0,0.0,1,1,1,175.202041625977,2,17650-113-11-1,90.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17651,2,11,1,1,1,60,8.0,5,3, ,1,5,0.0,8.0,0.0,1,1,1,352.401550292969,2,17651-2-11-1,60.0,1,,1.0,3.0,0.0,0,1,1,1,1,0,1,0.0,1
17651,18,11,1,1,2,80,1.0, , , , , ,0.0,0.0,0.0,1,1,1,352.401550292969,2,17651-18-11-1,80.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17651,33,11,1,1,1,23,7.0,3,2,3, ,1,0.0,8.0,0.0,1,1,2,352.401550292969,3,17651-33-11-1,23.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
17651,49,11,1,1,1,58,3.0,3,4,3,7,1,0.0,0.0,0.0,1,1,1,352.401550292969,3,17651-49-11-1,58.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
17651,80,11,1,1,1,86,5.0,2, , , , ,0.0,0.0,0.0,1,1,1,352.401550292969,1,17651-80-11-1,86.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17653,9,11,1,1,1,35,10.0,5,2,3, ,1,0.0,8.0,0.0,1,1,1,349.930969238281,4,17653-9-11-1,35.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
17653,82,11,1,1,2,66,1.0, , , , , ,0.0,0.0,0.0,1,1,1,349.930969238281,6,17653-82-11-1,66.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17653,97,11,1,1,1,49,6.0,5,2,3, ,1,0.0,8.0,0.0,1,1,1,349.930969238281,4,17653-97-11-1,49.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
17654,50,11,1,1,2,92,4.0,5, , , , ,0.0,0.0,0.0,1,1, ,153.709045410156,1,17654-50-11-1,92.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17655,103,11,1,1,1,35,10.0,7,3, ,6,5,0.0,8.0,0.0,1,1, ,14.504979133606,5,17655-103-11-1,35.0,1,,6.0,3.0,0.0,0,1,1,1,1,0,1,0.0,1
17655,133,11,1,1,1,66,10.0,5,2,3, ,1,0.0,0.0,0.0,1,1, ,14.504979133606,2,17655-133-11-1,66.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17655,167,11,1,1,1,87,8.0,4, , , , ,0.0,0.0,0.0,1,1, ,14.504979133606,3,17655-167-11-1,87.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17658,16,11,1,1,1,63,3.0,2,2,3, ,1,0.0,8.0,0.0,1,1, ,548.58251953125,3,17658-16-11-1,63.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
17658,47,11,1,1,1,53,10.0,5,3,2,7,1,0.0,8.0,0.0,1,1, ,548.58251953125,3,17658-47-11-1,53.0,1,2.0,7.0,3.0,1.0,0,1,0,1,1,0,0,1.0,0
17658,80,11,1,1,1,67,6.0,5,2,3, ,1,0.0,8.0,0.0,1,1, ,548.58251953125,2,17658-80-11-1,67.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
17658,97,11,1,1,2,69,3.0,0,2,3, ,1,0.0,0.0,0.0,1,1, ,548.58251953125,5,17658-97-11-1,69.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17658,113,11,1,1,2,47,5.0,3,6, ,7,1,0.0,8.0,0.0,1,1, ,548.58251953125,6,17658-113-11-1,47.0,1,,7.0,6.0,1.0,0,1,0,1,1,0,0,1.0,0
17659,53,11,1,1,2,67,6.0,5, , , , ,0.0,0.0,0.0,1,1, ,558.744262695313,2,17659-53-11-1,67.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17659,128,11,1,1,2,80,3.0,1, , , , ,0.0,0.0,0.0,1,1, ,558.744262695313,1,17659-128-11-1,80.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17659,145,11,1,1,1,73,9.0,3,2,3, ,1,0.0,0.0,0.0,1,1, ,558.744262695313,4,17659-145-11-1,73.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17660,20,11,1,1,1,80,3.0,2, , , , ,0.0,0.0,0.0,1,1, ,535.580261230469,2,17660-20-11-1,80.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17660,59,11,1,1,2,58,4.0,5,2,3, ,1,0.0,0.0,0.0,1,1, ,535.580261230469,1,17660-59-11-1,58.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17660,140,11,1,1,2,61,8.0,3,2,3, ,1,0.0,0.0,0.0,1,1, ,535.580261230469,2,17660-140-11-1,61.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17695,4,11,1,1,2,67,4.0,5,2,3, ,1,0.0,0.0,0.0,1,4,1,558.744262695313,2,17695-4-11-1,67.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17695,24,11,1,1,1,74,4.0,5,2,3, ,1,0.0,0.0,0.0,1,4,1,558.744262695313,3,17695-24-11-1,74.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17695,106,11,1,1,2,54,4.0,0,2,3, ,1,0.0,0.0,0.0,1,4,1,558.744262695313,2,17695-106-11-1,54.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17695,127,11,1,1,1,53,6.0,5,3, , , ,0.0,8.0,0.0,1,4,1,558.744262695313,2,17695-127-11-1,53.0,1,,,3.0,0.0,0,1,1,1,1,0,1,0.0,1
17723,69,11,1,1,1,41,8.0,3,3, ,1,5,0.0,8.0,0.0,1,4,1,249.894134521484,6,17723-69-11-1,41.0,1,,1.0,3.0,0.0,0,1,0,1,1,0,0,0.0,0
17723,86,11,1,1,1,45,6.0,5,2,3, ,1,0.0,8.0,0.0,1,4,1,249.894134521484,6,17723-86-11-1,45.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
17723,104,11,1,1,1,36,10.0,5,3,1,2,4,0.0,8.0,0.0,1,4,1,249.894134521484,4,17723-104-11-1,36.0,1,1.0,2.0,3.0,0.0,0,1,0,1,1,0,0,0.0,0
17724,30,11,1,1,2,51,8.0,3,2,3, ,1,0.0,8.0,0.0,1,5,1,507.973999023438,5,17724-30-11-1,51.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
17724,68,11,1,1,1,64,5.0,3, , , , ,0.0,0.0,0.0,1,5,1,507.973999023438,4,17724-68-11-1,64.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17724,88,11,1,1,1,64,6.0,5, , , , ,0.0,0.0,0.0,1,5,1,507.973999023438,4,17724-88-11-1,64.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17724,126,11,1,1,1,66,4.0,5,4,1,1,3,0.0,0.0,0.0,1,5,1,507.973999023438,2,17724-126-11-1,66.0,1,1.0,1.0,4.0,0.0,0,0,0,1,1,0,0,0.0,0
17724,165,11,1,1,1,52,6.0,5,2,3, ,1,0.0,8.0,0.0,1,5,1,507.973999023438,5,17724-165-11-1,52.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
17726,11,11,1,1,2,54,3.0,0,4,3,7,1,0.0,0.0,0.0,1,5,1,535.580261230469,1,17726-11-11-1,54.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
17726,71,11,1,1,1,59,4.0,5,4,1,1,5,0.0,0.0,0.0,1,5,1,535.580261230469,1,17726-71-11-1,59.0,1,1.0,1.0,4.0,0.0,0,0,0,1,1,0,0,0.0,0
17726,92,11,1,1,2,89,3.0,0, , , , ,0.0,0.0,0.0,1,5,1,535.580261230469,2,17726-92-11-1,89.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17726,113,11,1,1,1,57,12.0,4, , , , ,0.0,0.0,0.0,1,5,1,535.580261230469,1,17726-113-11-1,57.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17727,74,11,1,1,1,77,6.0,5, , , , ,0.0,0.0,0.0,1,5,1,353.312377929688,10,17727-74-11-1,77.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17727,114,11,1,1,1,49,3.0,0,2,2, ,1,0.0,8.0,0.0,1,5,1,353.312377929688,14,17727-114-11-1,49.0,1,2.0,,2.0,0.0,0,1,0,1,1,0,0,0.0,0
17727,134,11,1,1,2,45,4.0,0, , , , ,0.0,8.0,0.0,1,5,1,353.312377929688,7,17727-134-11-1,45.0,1,,,,0.0,0,1,0,1,1,0,0,0.0,0
17728,9,11,1,1,1,74,5.0,3, , , , ,0.0,0.0,0.0,1,5,1,548.58251953125,4,17728-9-11-1,74.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17728,64,11,1,1,1,29,6.0,5,2,3, ,1,0.0,8.0,0.0,1,5,1,548.58251953125,4,17728-64-11-1,29.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
17728,105,11,1,1,1,76,3.0,2, , , , ,0.0,0.0,0.0,1,5,1,548.58251953125,1,17728-105-11-1,76.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17728,118,11,1,1,1,47,4.0,0,4,3,7,1,0.0,0.0,0.0,1,5,1,548.58251953125,5,17728-118-11-1,47.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
17729,17,11,1,1,1,89,3.0,4, , , , ,0.0,0.0,0.0,1,5,1,352.401550292969,3,17729-17-11-1,89.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17729,33,11,1,1,2,79,4.0,5, , , , ,0.0,0.0,0.0,1,5,1,352.401550292969,2,17729-33-11-1,79.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17729,48,11,1,1,2,60,6.0,5,2,3, ,1,0.0,8.0,0.0,1,5,1,352.401550292969,2,17729-48-11-1,60.0,1,3.0,,2.0,1.0,0,1,0,1,1,0,0,1.0,0
17729,64,11,1,1,2,62,5.0,4,2,3, ,1,0.0,0.0,0.0,1,5,1,352.401550292969,1,17729-64-11-1,62.0,1,3.0,,2.0,1.0,0,0,0,1,1,0,0,1.0,0
17729,80,11,1,1,1,78,3.0,4, , , , ,0.0,0.0,0.0,1,5,1,352.401550292969,2,17729-80-11-1,78.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17729,96,11,1,1,1,45,3.0,0,4,3,7,1,0.0,0.0,0.0,1,5,2,352.401550292969,1,17729-96-11-1,45.0,1,3.0,7.0,4.0,1.0,0,0,0,1,1,0,0,1.0,0
17730,93,11,1,1,2,34,7.0,2,3,1,7,1,0.0,8.0,0.0,1,4,1,548.58251953125,3,17730-93-11-1,34.0,1,1.0,7.0,3.0,1.0,0,1,0,1,1,0,0,1.0,0
17730,124,11,1,1,1,92,4.0,5, , , , ,0.0,0.0,0.0,1,4,1,548.58251953125,3,17730-124-11-1,92.0,1,,,,0.0,0,0,0,1,1,0,0,0.0,0
17732,11,11,1,1,1,54,5.0,2,2,3, ,1,0.0,0.0,0.0,1,5,1,535.580261230469,2,17732-11-11-1,54.0,1,3.0,,2.0,1.0,0,0,1,1,1,0,1,1.0,1
