CONGLOME,VIVIENDA,HOGAR,CODPERSO,P203,P207,P208A,P301A,P301B,P507,P510A1,P511A,P512A,P558E1_4,P558E1_8,P558E1_9,P558G7,P558H1_7,P558H2_7,P558H3_7,P558H4_7,P558H5_7,P558H6_7,P558H7_7,P558H8_7,P558H9_7,P558H10_7,P558H11_7,P558H12_7,DOMINIO,ESTRATO,PANEL,FACTOR07,GASHOG2,MIEPERHO,llave_persona,Edad,P507_num,P510A1_num,P511A_num,Ocupado,Informal,CreditoFormal,TenenciaBilletera,UsoBilletera,CreditoInformal
016651,020,11,01,1,1,72,3,2,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,"158,086898803711","9073,673828125",2,16651-20-11-1,72.0,2.0,3.0,,1,1.0,0,0,0,0
016651,020,11,02,2,2,72,1, ,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,"158,086898803711","9073,673828125",2,16651-20-11-2,72.0,5.0,3.0,7.0,1,1.0,0,0,0,0
016651,055,11,01,1,1,55,6,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,"158,086898803711","17940,740234375",5,16651-55-11-1,55.0,2.0,3.0,,1,1.0,0,0,0,0
016651,055,11,02,2,2,28,4,0,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,"158,086898803711","17940,740234375",5,16651-55-11-2,28.0,5.0,3.0,7.0,1,1.0,0,0,0,0
016651,055,11,03,3,2,14,5,2,5,3,7,1,0.0,0.0,0.0, , , , , , , , , , , , , ,5,7,1,"158,086898803711","17940,740234375",5,16651-55-11-3,14.0,5.0,3.0,7.0,1,1.0,0,0,0,0
016651,055,11,04,3,1,10,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,5,7,1,"158,086898803711","17940,740234375",5,16651-55-11-4,10.0,,,,0,,0,0,0,0
016651,055,11,05,3,1,8,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,5,7,1,"158,086898803711","17940,740234375",5,16651-55-11-5,8.0,,,,0,,0,0,0,0
016651,057,11,01,1,1,43,5,3,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,"158,086898803711","14031,458984375",5,16651-57-11-1,43.0,2.0,3.0,,1,1.0,0,0,0,0
016651,057,11,02,2,2,42,3,0,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,"158,086898803711","14031,458984375",5,16651-57-11-2,42.0,5.0,3.0,7.0,1,1.0,0,0,0,0
016651,057,11,03,3,2,14,5,2,4,3,7,1,0.0,0.0,0.0, , , , , , , , , , , , , ,5,7,1,"158,086898803711","14031,458984375",5,16651-57-11-3,14.0,4.0,3.0,7.0,1,1.0,0,0,0,0
016651,057,11,04,3,1,12,4,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,5,7,1,"158,086898803711","14031,458984375",5,16651-57-11-4,12.0,,,,0,,0,0,0,0
016651,057,11,05,3,2,1,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,5,7,1,"158,086898803711","14031,458984375",5,16651-57-11-5,1.0,,,,0,,0,0,0,0
016651,059,11,01,1,1,48,4,0,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,"158,086898803711","22392,4765625",5,16651-59-11-1,48.0,2.0,3.0,,1,1.0,0,0,0,0
016651,059,11,02,2,2,48,1, ,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,"158,086898803711","22392,4765625",5,16651-59-11-2,48.0,5.0,3.0,7.0,1,1.0,0,0,0,0
016651,059,11,03,3,2,10,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,5,7,1,"158,086898803711","22392,4765625",5,16651-59-11-3,10.0,,,,0,,0,0,0,0
016651,059,11,04,3,1,8,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,5,7,1,"158,086898803711","22392,4765625",5,16651-59-11-4,8.0,,,,0,,0,0,0,0
016651,059,11,05,3,1,6,2,3,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,5,7,1,"158,086898803711","22392,4765625",5,16651-59-11-5,6.0,,,,0,,0,0,0,0
016676,003,11,01,1,2,64,3,2, , , , ,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"140,295501708984","23574,76171875",6,16676-3-11-1,64.0,,,,0,,0,1,0,0
016676,003,11,02,6,2,91,3,2, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"140,295501708984","23574,76171875",6,16676-3-11-2,91.0,,,,0,,0,0,0,0
016676,003,11,03,7,2,35,3,0, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"140,295501708984","23574,76171875",6,16676-3-11-3,35.0,,,,0,,0,0,0,0
016676,003,11,04,10,1,58,3,0,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"140,295501708984","23574,76171875",6,16676-3-11-4,58.0,4.0,3.0,7.0,1,1.0,0,0,0,0
016676,003,11,05,7,2,12,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,2, ,"140,295501708984","23574,76171875",6,16676-3-11-5,12.0,,,,0,,0,0,0,0
016676,003,11,06,7,1,6,2,3,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,2, ,"140,295501708984","23574,76171875",6,16676-3-11-6,6.0,,,,0,,0,0,0,0
016676,019,11,01,1,1,28,6,5,4,1,7,2,0.0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"140,295501708984","41169,8203125",4,16676-19-11-1,28.0,4.0,1.0,7.0,1,1.0,1,1,0,0
016676,019,11,02,2,2,24,6,5,4,1,7,2,0.0,8.0,9.0,0,7,7,7,7,7,7,7,7,0,7,7,7,7,2, ,"140,295501708984","41169,8203125",4,16676-19-11-2,24.0,4.0,1.0,7.0,1,1.0,1,1,1,0
016676,019,11,03,3,2,6,2,2,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,2, ,"140,295501708984","41169,8203125",4,16676-19-11-3,6.0,,,,0,,0,0,0,0
016676,019,11,04,3,1,5,2,1,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,2, ,"140,295501708984","41169,8203125",4,16676-19-11-4,5.0,,,,0,,0,0,0,0
016676,034,11,01,1,1,45,9,2,2,3, ,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"140,295501708984","41077,88671875",5,16676-34-11-1,45.0,2.0,3.0,,1,1.0,0,1,0,0
016676,034,11,02,2,2,37,6,5,2,3, ,1,0.0,8.0,0.0,7,7,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"140,295501708984","41077,88671875",5,16676-34-11-2,37.0,2.0,3.0,,1,1.0,0,1,1,1
016676,034,11,03,3,2,17,5,4,5,3,7,1,0.0,0.0,0.0, , , , , , , , , , , , , ,7,2, ,"140,295501708984","41077,88671875",5,16676-34-11-3,17.0,5.0,3.0,7.0,1,1.0,0,0,0,0
016676,034,11,04,3,1,11,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,2, ,"140,295501708984","41077,88671875",5,16676-34-11-4,11.0,,,,0,,0,0,0,0
016676,034,11,05,3,2,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,2, ,"140,295501708984","41077,88671875",5,16676-34-11-5,9.0,,,,0,,0,0,0,0
016676,048,11,01,1,1,63,4,6,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"140,295501708984","60439,2890625",6,16676-48-11-1,63.0,4.0,3.0,7.0,1,1.0,0,0,0,0
016676,048,11,02,2,2,56,3,0,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"140,295501708984","60439,2890625",6,16676-48-11-2,56.0,2.0,3.0,,1,1.0,0,0,0,0
016676,048,11,03,3,1,26,6,5,3,1,5,3,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"140,295501708984","60439,2890625",6,16676-48-11-3,26.0,3.0,1.0,5.0,1,0.0,0,1,0,0
016676,048,11,04,3,2,36,6,5,2,3, ,1,0.0,8.0,0.0,0,7,7,7,7,0,7,7,0,0,0,0,0,7,2, ,"140,295501708984","60439,2890625",6,16676-48-11-4,36.0,2.0,3.0,,1,1.0,0,1,1,0
016676,048,11,05,5,2,21,9,2, , , , ,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"140,295501708984","60439,2890625",6,16676-48-11-5,21.0,,,,0,,0,1,0,0
016676,048,11,06,5,1,7,2,3,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,2, ,"140,295501708984","60439,2890625",6,16676-48-11-6,7.0,,,,0,,0,0,0,0
016676,061,11,01,1,2,60,3,2,2,3, ,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"140,295501708984","14122,26953125",3,16676-61-11-1,60.0,2.0,3.0,,1,1.0,0,1,0,0
016676,061,11,02,5,2,16,5,3, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,7,2, ,"140,295501708984","14122,26953125",3,16676-61-11-2,16.0,,,,0,,0,0,0,0
016676,061,11,03,7,1,18,6,5,3,3,7,1,0.0,8.0,0.0,0,7,0,0,7,0,0,0,0,0,0,0,0,7,2, ,"140,295501708984","14122,26953125",3,16676-61-11-3,18.0,3.0,3.0,7.0,1,1.0,0,1,1,0
016676,073,11,01,1,2,48,3,0,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"140,295501708984","23891,50390625",3,16676-73-11-1,48.0,2.0,3.0,,1,1.0,0,0,0,0
016676,073,11,02,3,1,26,9,1,2,3, ,1,0.0,8.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,2, ,"140,295501708984","23891,50390625",3,16676-73-11-2,26.0,2.0,3.0,,1,1.0,0,1,1,0
016676,073,11,03,3,1,20,7,2,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"140,295501708984","23891,50390625",3,16676-73-11-3,20.0,5.0,3.0,7.0,1,1.0,0,0,0,0
016688,006,11,01,1,1,63,9,4,3, ,1,5,0.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"67,5073013305664","49228,1640625",4,16688-6-11-1,63.0,3.0,,1.0,1,0.0,1,0,0,0
016688,006,11,02,2,2,60,9,1, , , , ,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"67,5073013305664","49228,1640625",4,16688-6-11-2,60.0,,,,0,,0,1,0,0
016688,006,11,03,3,1,26,10,5,2,3, ,1,0.0,8.0,0.0,0,7,7,0,7,0,0,7,0,0,7,7,0,7,2, ,"67,5073013305664","49228,1640625",4,16688-6-11-3,26.0,2.0,3.0,,1,1.0,0,1,1,0
016688,006,11,04,3,1,32,9,1,3,1,2,5,0.0,8.0,0.0,0,0,7,7,7,0,7,7,0,0,0,0,0,7,2, ,"67,5073013305664","49228,1640625",4,16688-6-11-4,32.0,3.0,1.0,2.0,1,0.0,0,1,1,0
016688,035,11,01,1,1,29,9,1,3, , , ,4.0,8.0,9.0,0,7,7,7,7,0,7,7,0,0,0,0,0,7,2, ,"67,5073013305664","21943,14453125",1,16688-35-11-1,29.0,3.0,,,1,0.0,1,1,1,0
016688,079,11,01,1,2,34,10,5,3,1,2,2,0.0,8.0,0.0,0,7,7,7,7,0,0,7,0,0,7,7,0,7,2, ,"67,5073013305664","19695,53515625",1,16688-79-11-1,34.0,3.0,1.0,2.0,1,0.0,0,1,1,0
016688,092,11,01,1,1,54,11,2,3, ,1,5,0.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"67,5073013305664","71762,2109375",1,16688-92-11-1,54.0,3.0,,1.0,1,0.0,1,0,0,0
016688,109,11,01,1,2,74,8,3, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"67,5073013305664","26814,9765625",1,16688-109-11-1,74.0,,,,0,,0,0,0,0
016688,118,11,01,1,2,79,5,3,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2, ,"67,5073013305664","18258,44140625",1,16688-118-11-1,79.0,2.0,3.0,,1,1.0,0,0,0,0
016695,144,11,01,1,1,61,9,2,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,"2,15603303909302","30486,669921875",5,16695-144-11-1,61.0,2.0,3.0,,1,1.0,0,0,0,0
016695,144,11,02,2,2,59,8,3,2,3, ,1,0.0,8.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,2,1,"2,15603303909302","30486,669921875",5,16695-144-11-2,59.0,2.0,3.0,,1,1.0,0,1,1,0
016695,144,11,03,3,1,33,10,5,3,1,4,1,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,0,0,0,7,2,1,"2,15603303909302","30486,669921875",5,16695-144-11-3,33.0,3.0,1.0,4.0,1,0.0,0,1,1,0
016695,144,11,04,3,2,27,6,5,3,2,2,1,0.0,8.0,0.0,0,0,7,7,7,0,0,7,0,0,0,0,0,7,2,1,"2,15603303909302","30486,669921875",5,16695-144-11-4,27.0,3.0,2.0,2.0,1,0.0,0,1,1,0
016695,144,11,05,5,1,10,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,2,1,"2,15603303909302","30486,669921875",5,16695-144-11-5,10.0,,,,0,,0,0,0,0
016695,162,11,01,1,1,89,5,2,1,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,"2,15603303909302","28164,482421875",1,16695-162-11-1,89.0,1.0,3.0,,1,0.0,0,0,0,0
016695,162,11,02,7,1,57,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,2,1,"2,15603303909302","28164,482421875",1,16695-162-11-2,57.0,,,,0,,0,0,0,0
016695,178,11,01,1,2,91,5,1, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,"2,15603303909302","49353,1796875",1,16695-178-11-1,91.0,,,,0,,0,0,0,0
016695,178,11,02,0, , ,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,2,1,"2,15603303909302","49353,1796875",1,16695-178-11-2,,,,,0,,0,0,0,0
016695,178,11,03,0, , ,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,2,1,"2,15603303909302","49353,1796875",1,16695-178-11-3,,,,,0,,0,0,0,0
016695,178,11,04,0, , ,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,2,1,"2,15603303909302","49353,1796875",1,16695-178-11-4,,,,,0,,0,0,0,0
016695,178,11,05,0, , ,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,2,1,"2,15603303909302","49353,1796875",1,16695-178-11-5,,,,,0,,0,0,0,0
016729,019,11,01,1,1,40,8,3,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,"817,102355957031","21435,74609375",5,16729-19-11-1,40.0,2.0,3.0,,1,1.0,0,0,0,0
016729,019,11,02,2,2,34,8,3,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,"817,102355957031","21435,74609375",5,16729-19-11-2,34.0,5.0,3.0,7.0,1,1.0,0,0,0,0
016729,019,11,03,3,1,15,5,3,5,3,7,1,0.0,0.0,0.0, , , , , , , , , , , , , ,5,5,1,"817,102355957031","21435,74609375",5,16729-19-11-3,15.0,5.0,3.0,7.0,1,1.0,0,0,0,0
016729,019,11,04,3,1,6,2,3,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,5,5,1,"817,102355957031","21435,74609375",5,16729-19-11-4,6.0,,,,0,,0,0,0,0
016729,019,11,05,3,2,3,1, ,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,5,5,1,"817,102355957031","21435,74609375",5,16729-19-11-5,3.0,,,,0,,0,0,0,0
016729,019,11,06,0, , ,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,5,5,1,"817,102355957031","21435,74609375",5,16729-19-11-6,,,,,0,,0,0,0,0
016729,076,11,01,1,1,61,9,2,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,"817,102355957031","8113,35595703125",1,16729-76-11-1,61.0,2.0,3.0,,1,1.0,0,0,0,0
016729,095,11,01,1,1,59,3,0,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,"817,102355957031","61458,09375",5,16729-95-11-1,59.0,2.0,3.0,,1,1.0,0,0,0,0
016729,095,11,02,2,2,39,5,4,2,3, ,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,"817,102355957031","61458,09375",5,16729-95-11-2,39.0,2.0,3.0,,1,1.0,0,1,0,0
016729,095,11,03,3,2,18,9,2, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,"817,102355957031","61458,09375",5,16729-95-11-3,18.0,,,,0,,0,0,0,0
016729,095,11,04,3,2,13,4,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,5,5,1,"817,102355957031","61458,09375",5,16729-95-11-4,13.0,,,,0,,0,0,0,0
016729,095,11,05,3,1,11,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,5,5,1,"817,102355957031","61458,09375",5,16729-95-11-5,11.0,,,,0,,0,0,0,0
016729,095,11,06,0, , ,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,5,5,1,"817,102355957031","61458,09375",5,16729-95-11-6,,,,,0,,0,0,0,0
016729,115,11,01,1,2,71,1, , , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,"817,102355957031","5691,50830078125",1,16729-115-11-1,71.0,,,,0,,0,0,0,0
016729,132,11,01,1,1,66,8,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,"817,102355957031","33317,5859375",4,16729-132-11-1,66.0,2.0,3.0,,1,1.0,0,0,0,0
016729,132,11,02,2,2,73,1, ,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,"817,102355957031","33317,5859375",4,16729-132-11-2,73.0,5.0,3.0,7.0,1,1.0,0,0,0,0
016729,132,11,03,3,2,19,6,5,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,"817,102355957031","33317,5859375",4,16729-132-11-3,19.0,5.0,3.0,7.0,1,1.0,0,0,0,0
016729,132,11,04,5,1,3,1, ,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,5,5,1,"817,102355957031","33317,5859375",4,16729-132-11-4,3.0,,,,0,,0,0,0,0
016732,016,11,01,1,1,37,6,5,4,2,7,1,0.0,8.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,3, ,"2,87471079826355","27708,5546875",5,16732-16-11-1,37.0,4.0,2.0,7.0,1,1.0,0,1,1,0
016732,016,11,02,2,2,40,6,5, , , , ,0.0,8.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,3, ,"2,87471079826355","27708,5546875",5,16732-16-11-2,40.0,,,,0,,0,1,1,0
016732,016,11,03,3,1,18,9,1, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3, ,"2,87471079826355","27708,5546875",5,16732-16-11-3,18.0,,,,0,,0,0,0,0
016732,016,11,04,3,2,14,5,2, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,7,3, ,"2,87471079826355","27708,5546875",5,16732-16-11-4,14.0,,,,0,,0,0,0,0
016732,016,11,05,3,1,2,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,3, ,"2,87471079826355","27708,5546875",5,16732-16-11-5,2.0,,,,0,,0,0,0,0
016732,033,11,01,1,1,37,8,3,3, , , ,0.0,8.0,9.0,0,7,7,0,7,0,0,7,0,0,0,0,0,7,3, ,"2,87471079826355","41034,24609375",4,16732-33-11-1,37.0,3.0,,,1,0.0,1,1,1,0
016732,033,11,02,2,2,35,6,5,2,3, ,1,0.0,8.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,3, ,"2,87471079826355","41034,24609375",4,16732-33-11-2,35.0,2.0,3.0,,1,1.0,0,1,1,0
016732,033,11,03,3,2,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,3, ,"2,87471079826355","41034,24609375",4,16732-33-11-3,9.0,,,,0,,0,0,0,0
016732,033,11,04,3,2,2,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,3, ,"2,87471079826355","41034,24609375",4,16732-33-11-4,2.0,,,,0,,0,0,0,0
016732,059,11,01,1,1,95,4,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3, ,"2,87471079826355","34931,2109375",2,16732-59-11-1,95.0,,,,0,,0,0,0,0
016732,059,11,02,2,2,94,4,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3, ,"2,87471079826355","34931,2109375",2,16732-59-11-2,94.0,,,,0,,0,0,0,0
016732,071,11,01,1,1,47,8,3,3, , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3, ,"2,87471079826355",57555,5,16732-71-11-1,47.0,3.0,,,1,0.0,0,0,0,0
016732,071,11,02,2,2,42,8,3, , , , ,0.0,8.0,9.0,0,7,7,0,7,0,0,0,0,0,0,0,0,7,3, ,"2,87471079826355",57555,5,16732-71-11-2,42.0,,,,0,,1,1,1,0
016732,071,11,03,3,2,17,6,5, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,7,3, ,"2,87471079826355",57555,5,16732-71-11-3,17.0,,,,0,,0,0,0,0
016732,071,11,04,3,1,12,4,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,3, ,"2,87471079826355",57555,5,16732-71-11-4,12.0,,,,0,,0,0,0,0
016732,071,11,05,3,1,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,3, ,"2,87471079826355",57555,5,16732-71-11-5,9.0,,,,0,,0,0,0,0
016732,096,11,01,1,1,42,6,5,4, ,6,5,0.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3, ,"2,87471079826355","17198,705078125",5,16732-96-11-1,42.0,4.0,,6.0,1,0.0,1,0,0,0
016732,096,11,02,2,2,42,4,0, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3, ,"2,87471079826355","17198,705078125",5,16732-96-11-2,42.0,,,,0,,0,0,0,0
016732,096,11,03,3,2,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,3, ,"2,87471079826355","17198,705078125",5,16732-96-11-3,9.0,,,,0,,0,0,0,0
016732,096,11,04,3,1,6,2,3,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,3, ,"2,87471079826355","17198,705078125",5,16732-96-11-4,6.0,,,,0,,0,0,0,0
016732,096,11,05,3,2,1,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,3, ,"2,87471079826355","17198,705078125",5,16732-96-11-5,1.0,,,,0,,0,0,0,0
016732,103,11,01,1,2,53,6,5,2,3, ,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3, ,"2,87471079826355","30936,33984375",3,16732-103-11-1,53.0,2.0,3.0,,1,1.0,0,1,0,0
016732,103,11,02,3,1,15,5,3,5,3,7,1,0.0,0.0,0.0, , , , , , , , , , , , , ,7,3, ,"2,87471079826355","30936,33984375",3,16732-103-11-2,15.0,5.0,3.0,7.0,1,1.0,0,0,0,0
016732,103,11,03,3,1,13,5,1,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,3, ,"2,87471079826355","30936,33984375",3,16732-103-11-3,13.0,,,,0,,0,0,0,0
016734,021,11,01,1,1,38,6,5,2,2, ,1,0.0,8.0,0.0,0,0,0,7,7,0,0,0,0,0,0,0,0,7,5, ,"90,0097351074219","24466,482421875",4,16734-21-11-1,38.0,2.0,2.0,,1,0.0,0,1,1,0
016734,021,11,02,2,2,33,6,5,5,1,7,1,0.0,8.0,0.0,0,7,0,0,7,0,0,0,0,0,0,0,0,7,5, ,"90,0097351074219","24466,482421875",4,16734-21-11-2,33.0,5.0,1.0,7.0,1,1.0,0,1,1,0
016734,021,11,03,3,1,11,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,5, ,"90,0097351074219","24466,482421875",4,16734-21-11-3,11.0,,,,0,,0,0,0,0
016734,021,11,04,3,1,7,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,5, ,"90,0097351074219","24466,482421875",4,16734-21-11-4,7.0,,,,0,,0,0,0,0
016734,066,11,01,1,2,53,5,2,2,3, ,1,0.0,8.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,5, ,"90,0097351074219","19875,4140625",2,16734-66-11-1,53.0,2.0,3.0,,1,1.0,0,1,1,0
016734,066,11,02,3,2,16,5,4,5,3,7,1,0.0,0.0,0.0, , , , , , , , , , , , , ,7,5, ,"90,0097351074219","19875,4140625",2,16734-66-11-2,16.0,5.0,3.0,7.0,1,1.0,0,0,0,0
016734,089,11,01,1,1,21,6,5,4, ,5,5,0.0,8.0,0.0,0,0,7,7,7,0,0,0,0,0,0,0,0,7,5, ,"90,0097351074219","33250,88671875",3,16734-89-11-1,21.0,4.0,,5.0,1,0.0,0,1,1,0
016734,089,11,02,2,2,20,6,5,2,2, ,1,0.0,8.0,9.0,0,7,7,7,0,7,0,0,0,0,0,0,0,7,5, ,"90,0097351074219","33250,88671875",3,16734-89-11-2,20.0,2.0,2.0,,1,0.0,1,1,1,0
016734,089,11,03,3,2,3,1, ,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,5, ,"90,0097351074219","33250,88671875",3,16734-89-11-3,3.0,,,,0,,0,0,0,0
016734,111,11,01,1,1,64,3,3,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5, ,"90,0097351074219","16719,294921875",1,16734-111-11-1,64.0,2.0,3.0,,1,1.0,0,0,0,0
016734,133,11,01,1,1,27,3,0,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5, ,"90,0097351074219","26287,111328125",3,16734-133-11-1,27.0,4.0,3.0,7.0,1,1.0,0,0,0,0
016734,133,11,02,2,2,25,4,0, , , , ,0.0,8.0,9.0,0,7,7,0,7,0,0,0,0,0,0,0,0,7,5, ,"90,0097351074219","26287,111328125",3,16734-133-11-2,25.0,,,,0,,1,1,1,0
016734,133,11,03,3,2,8,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,7,5, ,"90,0097351074219","26287,111328125",3,16734-133-11-3,8.0,,,,0,,0,0,0,0
016734,153,11,01,1,1,72,4,5,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5, ,"90,0097351074219","39109,5078125",4,16734-153-11-1,72.0,5.0,3.0,7.0,1,1.0,0,0,0,0
