llave_persona,P203,P207,Edad,Ocupado,Informal,TenenciaBilletera,UsoBilletera,CreditoFormal_2024,FACTOR07,P301A,ESTRATO,DOMINIO,MIEPERHO,CONGLOME,CreditoFormal_2025,CreditoInformal_2025,P203_num,Ocupado_num,CreditoFormal_2024_num,CreditoFormal_2025_num,Informal_num,NuevoCredito
20024-10-11-1,1,1,44.0,1,1.0,0,0,0,38.9397811889648,6.0,6,3,5,20024,0,0,1,1,0,0,1.0,0
20024-40-11-1,1,2,50.0,1,0.0,1,1,0,38.9397811889648,5.0,6,3,6,20024,0,0,1,1,0,0,0.0,0
20024-80-11-1,1,1,39.0,1,1.0,0,0,0,38.9397811889648,5.0,6,3,5,20024,0,0,1,1,0,0,1.0,0
20024-90-11-1,1,1,28.0,1,0.0,1,1,0,38.9397811889648,8.0,6,3,3,20024,0,0,1,1,0,0,0.0,0
20025-10-11-1,1,1,46.0,1,0.0,0,0,0,38.9397811889648,6.0,7,3,1,20025,0,0,1,1,0,0,0.0,0
20029-29-11-1,1,1,23.0,1,1.0,1,1,0,33.7579002380371,6.0,7,3,1,20029,0,0,1,1,0,0,1.0,0
20029-32-11-1,1,1,71.0,1,1.0,0,0,0,33.7579002380371,3.0,7,3,1,20029,0,0,1,1,0,0,1.0,0
20029-359-11-1,1,2,59.0,1,1.0,0,0,0,33.7579002380371,6.0,7,3,2,20029,0,0,1,1,0,0,1.0,0
20030-46-11-1,1,1,80.0,1,1.0,0,0,0,35.9491271972656,4.0,7,3,2,20030,0,0,1,1,0,0,1.0,0
20030-47-11-1,1,2,54.0,1,1.0,1,0,0,35.9491271972656,5.0,7,3,2,20030,0,0,1,1,0,0,1.0,0
20030-128-11-1,1,2,42.0,1,1.0,0,0,0,35.9491271972656,5.0,7,3,3,20030,1,0,1,1,0,1,1.0,1
20030-131-11-1,1,1,60.0,1,1.0,0,0,0,35.9491271972656,4.0,7,3,2,20030,1,0,1,1,0,1,1.0,1
20030-137-11-1,1,2,34.0,1,1.0,1,0,0,35.9491271972656,6.0,7,3,2,20030,0,0,1,1,0,0,1.0,0
20030-138-11-1,1,1,42.0,1,1.0,1,0,0,35.9491271972656,6.0,7,3,1,20030,0,0,1,1,0,0,1.0,0
20030-139-11-1,1,1,83.0,1,1.0,0,0,0,35.9491271972656,3.0,7,3,1,20030,0,0,1,1,0,0,1.0,0
20040-7-11-1,1,2,54.0,1,1.0,0,0,0,140.455703735352,4.0,6,6,4,20040,0,0,1,1,0,0,1.0,0
20040-21-11-1,1,1,60.0,1,1.0,0,0,0,140.455703735352,6.0,6,6,2,20040,0,0,1,1,0,0,1.0,0
20040-62-11-1,1,2,35.0,1,0.0,1,1,0,140.455703735352,6.0,6,6,3,20040,0,0,1,1,0,0,0.0,0
20040-143-11-1,1,1,51.0,1,1.0,0,0,0,140.455703735352,4.0,6,6,1,20040,0,0,1,1,0,0,1.0,0
20041-11-11-1,1,2,90.0,1,1.0,0,0,0,123.075790405273,3.0,6,6,1,20041,0,0,1,1,0,0,1.0,0
20041-43-11-1,1,2,45.0,1,1.0,0,0,0,123.075790405273,3.0,6,6,5,20041,0,0,1,1,0,0,1.0,0
20041-65-11-1,1,2,85.0,1,1.0,0,0,0,123.075790405273,1.0,6,6,2,20041,0,0,1,1,0,0,1.0,0
20041-87-11-1,1,2,74.0,1,0.0,0,0,0,123.075790405273,3.0,6,6,2,20041,0,0,1,1,0,0,0.0,0
20041-99-11-1,1,1,75.0,1,1.0,0,0,0,123.075790405273,6.0,6,6,1,20041,0,0,1,1,0,0,1.0,0
20055-22-11-1,1,1,44.0,1,0.0,1,1,0,156.323059082031,8.0,3,1,4,20055,0,0,1,1,0,0,0.0,0
20055-43-11-1,1,1,39.0,1,1.0,0,0,0,156.323059082031,7.0,3,1,6,20055,0,0,1,1,0,0,1.0,0
20055-106-11-1,1,1,50.0,1,1.0,0,0,0,156.323059082031,5.0,3,1,4,20055,0,0,1,1,0,0,1.0,0
20082-2-11-1,1,1,56.0,1,0.0,0,0,0,12.350079536438,5.0,3,1,4,20082,0,0,1,1,0,0,0.0,0
20082-56-11-1,1,2,69.0,1,0.0,0,0,0,12.350079536438,6.0,3,1,3,20082,0,0,1,1,0,0,0.0,0
20082-99-11-1,1,1,32.0,1,1.0,1,1,0,12.350079536438,6.0,3,1,5,20082,0,0,1,1,0,0,1.0,0
20083-26-11-1,1,1,41.0,1,0.0,1,1,0,12.0586652755737,8.0,3,1,3,20083,0,0,1,1,0,0,0.0,0
20083-52-11-1,1,2,48.0,1,0.0,1,1,0,12.0586652755737,10.0,3,1,4,20083,0,0,1,1,0,0,0.0,0
20083-84-11-1,1,1,67.0,1,1.0,0,0,0,12.0586652755737,10.0,3,1,2,20083,0,0,1,1,0,0,1.0,0
20084-58-12-1,1,2,73.0,1,1.0,0,0,0,16.0782203674316,3.0,3,1,1,20084,0,0,1,1,0,0,1.0,0
20085-90-11-1,1,1,63.0,1,1.0,0,0,0,77.8799209594727,3.0,3,1,12,20085,0,0,1,1,0,0,1.0,0
20085-111-11-1,1,1,57.0,1,0.0,0,0,0,77.8799209594727,10.0,3,1,3,20085,1,0,1,1,0,1,0.0,1
20085-133-11-1,1,1,59.0,1,1.0,0,0,0,77.8799209594727,5.0,3,1,4,20085,0,0,1,1,0,0,1.0,0
20086-15-11-1,1,1,67.0,1,1.0,0,0,0,153.613662719727,6.0,3,1,6,20086,0,0,1,1,0,0,1.0,0
20086-33-11-1,1,1,58.0,1,1.0,0,0,0,153.613662719727,5.0,3,1,2,20086,0,0,1,1,0,0,1.0,0
20086-67-11-1,1,2,44.0,1,1.0,0,0,0,153.613662719727,7.0,3,1,4,20086,0,0,1,1,0,0,1.0,0
20086-102-11-1,1,1,52.0,1,1.0,0,0,0,153.613662719727,3.0,3,1,5,20086,0,0,1,1,0,0,1.0,0
20087-120-11-1,1,1,40.0,1,0.0,1,0,0,11.5712652206421,7.0,3,1,2,20087,0,0,1,1,0,0,0.0,0
20088-11-11-1,1,1,50.0,1,1.0,0,0,0,63.4822082519531,8.0,3,1,5,20088,0,0,1,1,0,0,1.0,0
20088-15-11-1,1,1,54.0,1,0.0,0,0,0,63.4822082519531,7.0,3,1,2,20088,0,0,1,1,0,0,0.0,0
20088-67-11-1,1,2,32.0,1,0.0,1,0,0,63.4822082519531,8.0,3,1,4,20088,0,0,1,1,0,0,0.0,0
20088-95-11-1,1,1,65.0,1,1.0,0,0,0,63.4822082519531,3.0,3,1,4,20088,0,0,1,1,0,0,1.0,0
20088-122-11-1,1,1,43.0,1,0.0,0,0,0,63.4822082519531,6.0,3,1,4,20088,0,0,1,1,0,0,0.0,0
20088-150-11-1,1,1,72.0,1,0.0,0,0,0,63.4822082519531,10.0,3,1,8,20088,0,0,1,1,0,0,0.0,0
20090-11-11-1,1,1,36.0,1,0.0,1,0,0,159.17366027832,6.0,3,1,5,20090,0,0,1,1,0,0,0.0,0
20090-27-11-1,1,1,41.0,1,1.0,1,0,0,159.17366027832,4.0,3,1,7,20090,0,0,1,1,0,0,1.0,0
20090-54-11-1,1,1,69.0,1,0.0,0,0,0,159.17366027832,6.0,3,1,2,20090,0,0,1,1,0,0,0.0,0
20090-108-11-1,1,2,42.0,1,0.0,1,1,0,159.17366027832,10.0,3,1,3,20090,0,0,1,1,0,0,0.0,0
20091-1-11-1,1,2,48.0,1,1.0,1,0,0,152.566970825195,7.0,3,1,2,20091,0,0,1,1,0,0,1.0,0
20091-15-11-1,1,1,53.0,1,0.0,0,0,0,152.566970825195,8.0,3,1,2,20091,0,0,1,1,0,0,0.0,0
20091-72-11-1,1,2,28.0,1,1.0,1,1,0,152.566970825195,8.0,3,1,3,20091,0,0,1,1,0,0,1.0,0
20091-87-11-1,1,1,46.0,1,1.0,0,0,0,152.566970825195,6.0,3,1,3,20091,0,0,1,1,0,0,1.0,0
20093-82-11-1,1,1,49.0,1,0.0,1,1,0,12.0586652755737,10.0,3,1,4,20093,0,0,1,1,0,0,0.0,0
20093-104-11-1,1,2,29.0,1,1.0,1,1,0,12.0586652755737,8.0,3,1,3,20093,0,0,1,1,0,0,1.0,0
20095-24-11-1,1,1,69.0,1,1.0,0,0,0,153.613662719727,4.0,3,1,7,20095,0,0,1,1,0,0,1.0,0
20095-48-11-1,1,2,67.0,1,1.0,0,0,0,153.613662719727,3.0,3,1,2,20095,1,0,1,1,0,1,1.0,1
20095-73-11-1,1,2,54.0,1,1.0,0,0,0,153.613662719727,3.0,3,1,3,20095,0,1,1,1,0,0,1.0,0
20095-86-11-1,1,1,39.0,1,1.0,1,1,0,153.613662719727,7.0,3,1,3,20095,1,1,1,1,0,1,1.0,1
20096-8-11-1,1,1,36.0,1,0.0,0,0,0,159.17366027832,6.0,3,1,6,20096,0,0,1,1,0,0,0.0,0
20096-46-11-1,1,1,39.0,1,0.0,1,1,0,159.17366027832,9.0,3,1,3,20096,0,0,1,1,0,0,0.0,0
20096-65-11-1,1,1,35.0,1,1.0,1,1,0,159.17366027832,8.0,3,1,1,20096,0,0,1,1,0,0,1.0,0
20131-8-11-1,1,1,37.0,1,1.0,1,0,0,159.17366027832,6.0,5,1,4,20131,0,0,1,1,0,0,1.0,0
20131-22-11-1,1,2,38.0,1,1.0,1,1,0,159.17366027832,8.0,5,1,4,20131,1,0,1,1,0,1,1.0,1
20131-35-11-1,1,1,46.0,1,1.0,0,0,0,159.17366027832,6.0,5,1,5,20131,0,0,1,1,0,0,1.0,0
20131-62-11-1,1,1,68.0,1,1.0,0,0,0,159.17366027832,2.0,5,1,2,20131,0,0,1,1,0,0,1.0,0
20143-92-11-1,1,2,56.0,1,0.0,1,1,0,16.4667720794678,8.0,4,1,2,20143,1,0,1,1,0,1,0.0,1
20143-111-11-1,1,1,57.0,1,0.0,0,0,0,16.4667720794678,8.0,4,1,1,20143,0,0,1,1,0,0,0.0,0
20144-70-11-1,1,1,39.0,1,1.0,0,0,0,152.566970825195,6.0,4,1,1,20144,0,1,1,1,0,0,1.0,0
20144-88-11-1,1,1,29.0,1,1.0,0,0,0,152.566970825195,8.0,4,1,6,20144,0,0,1,1,0,0,1.0,0
20145-33-11-1,1,2,35.0,1,1.0,0,0,0,156.323059082031,5.0,4,1,4,20145,0,0,1,1,0,0,1.0,0
20145-69-11-1,1,1,56.0,1,1.0,0,0,0,156.323059082031,3.0,4,1,1,20145,0,0,1,1,0,0,1.0,0
20145-89-11-1,1,1,56.0,1,1.0,0,0,0,156.323059082031,4.0,4,1,3,20145,0,0,1,1,0,0,1.0,0
20145-125-11-1,1,1,46.0,1,0.0,0,0,0,156.323059082031,6.0,4,1,3,20145,1,0,1,1,0,1,0.0,1
20146-28-11-1,1,1,38.0,1,1.0,0,1,0,153.613662719727,7.0,5,1,1,20146,0,0,1,1,0,0,1.0,0
20146-58-11-1,1,1,38.0,1,1.0,1,1,0,153.613662719727,5.0,5,1,4,20146,0,0,1,1,0,0,1.0,0
20146-89-11-1,1,1,74.0,1,0.0,0,0,0,153.613662719727,6.0,5,1,2,20146,1,0,1,1,0,1,0.0,1
20147-24-11-1,1,2,46.0,1,1.0,0,0,0,159.17366027832,4.0,5,1,4,20147,0,0,1,1,0,0,1.0,0
20147-39-11-1,1,1,51.0,1,1.0,0,0,0,159.17366027832,6.0,5,1,5,20147,0,0,1,1,0,0,1.0,0
20147-68-11-1,1,1,49.0,1,1.0,0,0,0,159.17366027832,5.0,5,1,4,20147,0,0,1,1,0,0,1.0,0
20147-129-11-1,1,1,79.0,1,0.0,0,0,0,159.17366027832,3.0,5,1,1,20147,0,0,1,1,0,0,0.0,0
20149-35-11-1,1,2,73.0,1,1.0,0,0,0,156.323059082031,1.0,5,1,4,20149,0,0,1,1,0,0,1.0,0
20149-49-11-1,1,2,57.0,1,1.0,0,0,0,156.323059082031,4.0,5,1,2,20149,0,0,1,1,0,0,1.0,0
20149-73-11-1,1,2,40.0,1,1.0,0,0,0,156.323059082031,6.0,5,1,3,20149,0,0,1,1,0,0,1.0,0
20149-90-11-1,1,1,54.0,1,1.0,0,0,0,156.323059082031,3.0,5,1,4,20149,1,0,1,1,0,1,1.0,1
20150-6-11-1,1,1,52.0,1,1.0,0,0,0,152.566970825195,5.0,5,1,4,20150,0,0,1,1,0,0,1.0,0
20150-37-11-1,1,2,63.0,1,1.0,1,0,0,152.566970825195,4.0,5,1,3,20150,0,0,1,1,0,0,1.0,0
20150-47-11-1,1,1,42.0,1,0.0,1,0,0,152.566970825195,10.0,5,1,4,20150,0,0,1,1,0,0,0.0,0
20150-57-11-1,1,1,72.0,1,1.0,0,0,0,152.566970825195,3.0,5,1,1,20150,0,0,1,1,0,0,1.0,0
20152-18-11-1,1,1,43.0,1,0.0,1,1,0,153.613662719727,8.0,4,1,5,20152,1,0,1,1,0,1,0.0,1
20152-28-11-1,1,1,52.0,1,1.0,0,0,0,153.613662719727,8.0,4,1,4,20152,0,0,1,1,0,0,1.0,0
20152-49-11-1,1,1,39.0,1,1.0,1,1,0,153.613662719727,6.0,4,1,3,20152,0,0,1,1,0,0,1.0,0
20152-67-11-1,1,1,64.0,1,1.0,0,0,0,153.613662719727,3.0,4,1,2,20152,0,0,1,1,0,0,1.0,0
20153-9-11-1,1,1,58.0,1,0.0,0,0,0,153.613662719727,10.0,5,1,1,20153,1,0,1,1,0,1,0.0,1
20153-32-11-1,1,1,61.0,1,1.0,0,0,0,153.613662719727,6.0,5,1,2,20153,0,0,1,1,0,0,1.0,0
20153-118-11-1,1,2,39.0,1,1.0,1,1,0,153.613662719727,6.0,5,1,1,20153,0,0,1,1,0,0,1.0,0
20154-71-11-1,1,1,32.0,1,1.0,0,0,0,156.323059082031,6.0,5,1,2,20154,1,0,1,1,0,1,1.0,1
20154-82-11-1,1,1,73.0,1,1.0,0,0,0,156.323059082031,5.0,5,1,2,20154,0,0,1,1,0,0,1.0,0
20155-72-11-1,1,1,73.0,1,1.0,0,0,0,159.17366027832,3.0,4,1,2,20155,0,0,1,1,0,0,1.0,0
20155-127-11-1,1,1,46.0,1,1.0,0,0,0,159.17366027832,3.0,4,1,7,20155,0,0,1,1,0,0,1.0,0
20156-17-11-1,1,1,42.0,1,1.0,0,0,0,152.566986083984,3.0,4,1,5,20156,0,0,1,1,0,0,1.0,0
20156-26-11-1,1,2,59.0,1,1.0,0,0,0,152.566986083984,6.0,4,1,1,20156,0,0,1,1,0,0,1.0,0
20156-34-11-1,1,1,49.0,1,1.0,0,0,0,152.566986083984,6.0,4,1,5,20156,1,0,1,1,0,1,1.0,1
20156-50-11-1,1,1,45.0,1,1.0,0,0,0,152.566986083984,4.0,4,1,5,20156,0,0,1,1,0,0,1.0,0
20157-8-11-1,1,1,61.0,1,1.0,1,1,0,159.17366027832,4.0,4,1,2,20157,0,0,1,1,0,0,1.0,0
20157-48-11-1,1,1,48.0,1,1.0,0,0,0,159.17366027832,6.0,4,1,7,20157,0,0,1,1,0,0,1.0,0
20157-57-11-1,1,1,57.0,1,1.0,0,0,0,159.17366027832,4.0,4,1,5,20157,0,0,1,1,0,0,1.0,0
20164-13-11-1,1,1,51.0,1,1.0,0,0,0,8.09498119354248,6.0,8,1,5,20164,0,0,1,1,0,0,1.0,0
20164-14-11-1,1,1,63.0,1,1.0,0,0,0,8.09498119354248,4.0,8,1,2,20164,0,0,1,1,0,0,1.0,0
20164-15-11-1,1,2,44.0,1,1.0,0,0,0,8.09498119354248,6.0,8,1,2,20164,0,0,1,1,0,0,1.0,0
20164-16-11-1,1,1,42.0,1,1.0,0,0,0,8.09498119354248,9.0,8,1,4,20164,0,0,1,1,0,0,1.0,0
20164-33-11-1,1,2,69.0,1,1.0,0,0,0,8.09498119354248,3.0,8,1,1,20164,0,0,1,1,0,0,1.0,0
20170-6-11-1,1,1,50.0,1,1.0,0,0,0,10.0506200790405,6.0,8,1,4,20170,0,0,1,1,0,0,1.0,0
20170-7-11-1,1,2,75.0,1,1.0,0,0,0,10.0506200790405,3.0,8,1,1,20170,0,0,1,1,0,0,1.0,0
20170-8-11-1,1,2,77.0,1,1.0,0,0,0,10.0506200790405,3.0,8,1,2,20170,0,0,1,1,0,0,1.0,0
20170-22-11-1,1,1,48.0,1,1.0,0,0,0,10.0506200790405,4.0,8,1,6,20170,0,0,1,1,0,0,1.0,0
20170-23-11-1,1,2,84.0,1,0.0,0,0,0,10.0506200790405,3.0,8,1,3,20170,0,0,1,1,0,0,0.0,0
20170-29-11-1,1,2,55.0,1,1.0,0,0,0,10.0506200790405,4.0,8,1,2,20170,0,0,1,1,0,0,1.0,0
20176-97-11-1,1,1,54.0,1,1.0,0,0,0,12.1126728057861,4.0,7,1,5,20176,0,1,1,1,0,0,1.0,0
20176-100-11-1,1,1,54.0,1,1.0,0,0,0,12.1126728057861,4.0,7,1,1,20176,0,0,1,1,0,0,1.0,0
20176-101-11-1,1,1,37.0,1,1.0,0,0,0,12.1126728057861,3.0,7,1,1,20176,0,0,1,1,0,0,1.0,0
20176-102-11-1,1,1,59.0,1,1.0,0,0,0,12.1126728057861,5.0,7,1,3,20176,0,0,1,1,0,0,1.0,0
20176-107-11-1,1,1,49.0,1,0.0,0,0,0,12.1126728057861,4.0,7,1,5,20176,0,0,1,1,0,0,0.0,0
20179-26-11-1,1,1,92.0,1,1.0,0,0,0,15.8074188232422,3.0,7,1,2,20179,0,0,1,1,0,0,1.0,0
20179-27-11-1,1,1,43.0,1,0.0,0,0,0,15.8074188232422,6.0,7,1,5,20179,0,0,1,1,0,0,0.0,0
20179-155-11-1,1,2,64.0,1,1.0,0,0,0,15.8074188232422,5.0,7,1,1,20179,0,0,1,1,0,0,1.0,0
20179-157-11-1,1,1,82.0,1,1.0,0,0,0,15.8074188232422,3.0,7,1,2,20179,0,0,1,1,0,0,1.0,0
20179-158-11-1,1,1,68.0,1,1.0,0,0,0,15.8074188232422,4.0,7,1,2,20179,0,0,1,1,0,0,1.0,0
20179-159-11-1,1,1,35.0,1,1.0,0,0,0,15.8074188232422,6.0,7,1,5,20179,0,0,1,1,0,0,1.0,0
20179-160-11-1,1,1,40.0,1,0.0,1,1,0,15.8074188232422,6.0,7,1,4,20179,0,0,1,1,0,0,0.0,0
20180-1-11-1,1,1,64.0,1,1.0,0,0,0,8.09498119354248,3.0,8,1,1,20180,0,0,1,1,0,0,1.0,0
20180-4-11-1,1,1,55.0,1,1.0,1,0,0,8.09498119354248,4.0,8,1,2,20180,0,0,1,1,0,0,1.0,0
20180-21-11-1,1,1,33.0,1,1.0,0,0,0,8.09498119354248,5.0,8,1,5,20180,0,0,1,1,0,0,1.0,0
20180-22-11-1,1,1,60.0,1,1.0,0,0,0,8.09498119354248,6.0,8,1,2,20180,0,0,1,1,0,0,1.0,0
20180-23-11-1,1,1,54.0,1,1.0,0,0,0,8.09498119354248,4.0,8,1,1,20180,0,0,1,1,0,0,1.0,0
20180-24-11-1,1,1,63.0,1,1.0,0,0,0,8.09498119354248,3.0,8,1,1,20180,0,0,1,1,0,0,1.0,0
20251-28-11-1,1,2,47.0,1,0.0,1,1,0,163.267272949219,6.0,2,7,3,20251,0,0,1,1,0,0,0.0,0
20251-78-11-1,1,1,44.0,1,0.0,1,1,0,163.267272949219,11.0,2,7,4,20251,0,0,1,1,0,0,0.0,0
20251-113-11-1,1,1,62.0,1,1.0,0,0,0,163.267272949219,5.0,2,7,10,20251,0,0,1,1,0,0,1.0,0
20252-55-11-1,1,1,56.0,1,1.0,0,0,0,26.9456214904785,6.0,2,7,4,20252,0,0,1,1,0,0,1.0,0
20252-108-11-1,1,2,65.0,1,0.0,0,0,0,26.9456214904785,6.0,2,7,2,20252,0,0,1,1,0,0,0.0,0
20253-53-11-1,1,1,57.0,1,1.0,1,1,0,150.053176879883,7.0,2,7,2,20253,0,0,1,1,0,0,1.0,0
20253-92-11-1,1,1,53.0,1,0.0,1,1,0,150.053176879883,6.0,2,7,4,20253,1,0,1,1,0,1,0.0,1
20254-9-11-1,1,1,53.0,1,1.0,1,1,0,28.5290813446045,8.0,2,7,4,20254,0,0,1,1,0,0,1.0,0
20254-28-11-1,1,2,33.0,1,1.0,1,1,0,28.5290813446045,7.0,2,7,4,20254,0,0,1,1,0,0,1.0,0
20254-66-11-1,1,1,32.0,1,0.0,1,1,0,28.5290813446045,6.0,2,7,1,20254,1,0,1,1,0,1,0.0,1
20254-85-11-1,1,2,60.0,1,0.0,1,1,0,28.5290813446045,10.0,2,7,3,20254,0,0,1,1,0,0,0.0,0
20254-125-11-1,1,1,49.0,1,0.0,1,1,0,28.5290813446045,6.0,2,7,5,20254,0,0,1,1,0,0,0.0,0
20255-23-11-1,1,1,44.0,1,0.0,0,0,0,26.9456214904785,5.0,2,7,4,20255,0,0,1,1,0,0,0.0,0
20255-39-11-1,1,1,43.0,1,1.0,0,0,0,26.9456214904785,4.0,2,7,3,20255,1,1,1,1,0,1,1.0,1
20256-13-11-1,1,2,35.0,1,1.0,1,0,0,36.4323997497559,6.0,2,7,3,20256,0,0,1,1,0,0,1.0,0
20256-47-11-1,1,1,42.0,1,1.0,0,0,0,36.4323997497559,7.0,2,7,6,20256,0,0,1,1,0,0,1.0,0
20256-64-11-1,1,1,69.0,1,1.0,0,0,0,36.4323997497559,3.0,2,7,2,20256,0,0,1,1,0,0,1.0,0
20256-81-11-1,1,2,49.0,1,1.0,1,1,0,36.4323997497559,7.0,2,7,1,20256,0,0,1,1,0,0,1.0,0
20256-115-11-1,1,1,38.0,1,1.0,0,0,0,36.4323997497559,4.0,2,7,5,20256,0,1,1,1,0,0,1.0,0
20257-70-11-1,1,1,40.0,1,1.0,1,1,0,37.3885345458984,5.0,2,7,5,20257,0,1,1,1,0,0,1.0,0
20257-89-11-1,1,2,31.0,1,1.0,1,0,0,37.3885345458984,7.0,2,7,6,20257,0,0,1,1,0,0,1.0,0
20257-108-11-1,1,1,30.0,1,1.0,0,0,0,37.3885345458984,4.0,2,7,5,20257,0,0,1,1,0,0,1.0,0
20258-133-11-1,1,2,56.0,1,1.0,0,0,0,220.54541015625,4.0,2,7,3,20258,0,0,1,1,0,0,1.0,0
20259-15-11-1,1,1,43.0,1,1.0,1,0,0,27.3242988586426,8.0,2,7,2,20259,0,0,1,1,0,0,1.0,0
20259-64-11-1,1,1,72.0,1,1.0,0,0,0,27.3242988586426,4.0,2,7,2,20259,0,0,1,1,0,0,1.0,0
20259-96-11-1,1,1,62.0,1,1.0,0,0,0,27.3242988586426,8.0,2,7,2,20259,0,0,1,1,0,0,1.0,0
20260-71-11-1,1,2,65.0,1,1.0,1,0,0,26.9456214904785,3.0,2,7,1,20260,0,0,1,1,0,0,1.0,0
20261-52-11-1,1,1,39.0,1,1.0,1,1,0,167.575805664063,3.0,2,7,5,20261,0,0,1,1,0,0,1.0,0
20261-64-11-1,1,1,33.0,1,1.0,1,1,0,167.575805664063,8.0,2,7,3,20261,0,0,1,1,0,0,1.0,0
20261-76-11-1,1,1,53.0,1,0.0,0,0,0,167.575805664063,10.0,2,7,4,20261,0,0,1,1,0,0,0.0,0
20262-6-11-1,1,2,39.0,1,0.0,1,1,0,165.409057617188,7.0,2,7,5,20262,0,0,1,1,0,0,0.0,0
20262-22-11-1,1,1,64.0,1,1.0,0,0,0,165.409057617188,4.0,2,7,2,20262,0,0,1,1,0,0,1.0,0
20262-39-11-1,1,2,21.0,1,1.0,1,1,0,165.409057617188,7.0,2,7,1,20262,1,0,1,1,0,1,1.0,1
20262-54-11-1,1,1,57.0,1,1.0,1,1,0,165.409057617188,8.0,2,7,4,20262,1,0,1,1,0,1,1.0,1
20262-104-11-1,1,2,45.0,1,0.0,1,0,0,165.409057617188,7.0,2,7,4,20262,0,0,1,1,0,0,0.0,0
20263-26-11-1,1,2,52.0,1,0.0,0,0,0,150.053176879883,3.0,2,7,3,20263,0,0,1,1,0,0,0.0,0
20263-39-11-1,1,1,57.0,1,1.0,0,0,0,150.053176879883,4.0,2,7,5,20263,0,0,1,1,0,0,1.0,0
20264-16-11-1,1,2,47.0,1,1.0,1,0,0,220.54541015625,6.0,2,7,6,20264,0,0,1,1,0,0,1.0,0
20264-83-11-1,1,1,32.0,1,1.0,0,0,0,220.54541015625,9.0,2,7,4,20264,0,0,1,1,0,0,1.0,0
20264-128-11-1,1,1,50.0,1,1.0,0,0,0,220.54541015625,4.0,2,7,1,20264,0,0,1,1,0,0,1.0,0
20264-150-11-1,1,2,41.0,1,0.0,1,1,0,220.54541015625,8.0,2,7,4,20264,0,0,1,1,0,0,0.0,0
20265-41-11-1,1,1,54.0,1,1.0,1,1,0,217.689697265625,8.0,2,7,3,20265,0,0,1,1,0,0,1.0,0
20265-68-11-1,1,1,42.0,1,1.0,1,1,0,217.689697265625,6.0,2,7,2,20265,0,0,1,1,0,0,1.0,0
20265-81-11-1,1,1,32.0,1,1.0,1,0,0,217.689697265625,6.0,2,7,3,20265,0,0,1,1,0,0,1.0,0
20267-4-11-1,1,1,40.0,1,1.0,0,0,0,37.3885345458984,6.0,2,7,5,20267,0,0,1,1,0,0,1.0,0
20267-49-11-1,1,1,43.0,1,1.0,0,0,0,37.3885345458984,6.0,2,7,10,20267,0,0,1,1,0,0,1.0,0
20268-77-11-1,1,2,42.0,1,1.0,1,1,0,150.053176879883,6.0,2,7,4,20268,0,0,1,1,0,0,1.0,0
20268-110-11-1,1,1,49.0,1,0.0,0,0,0,150.053176879883,4.0,2,7,3,20268,0,0,1,1,0,0,0.0,0
20270-5-11-1,1,1,43.0,1,0.0,1,1,0,167.575805664063,6.0,2,7,3,20270,0,0,1,1,0,0,0.0,0
20270-24-11-1,1,1,57.0,1,1.0,1,0,0,167.575805664063,6.0,2,7,8,20270,0,0,1,1,0,0,1.0,0
20270-61-11-1,1,2,57.0,1,1.0,0,0,0,167.575805664063,5.0,2,7,3,20270,0,0,1,1,0,0,1.0,0
20270-99-11-1,1,1,50.0,1,0.0,1,1,0,167.575805664063,8.0,2,7,3,20270,0,0,1,1,0,0,0.0,0
20270-118-11-1,1,2,45.0,1,1.0,1,1,0,167.575805664063,3.0,2,7,2,20270,0,0,1,1,0,0,1.0,0
20271-55-11-1,1,1,37.0,1,1.0,1,1,0,165.409057617188,6.0,2,7,4,20271,0,0,1,1,0,0,1.0,0
20271-101-11-1,1,2,50.0,1,0.0,1,0,0,165.409057617188,11.0,2,7,4,20271,0,0,1,1,0,0,0.0,0
20272-52-11-1,1,2,39.0,1,1.0,0,0,0,217.689697265625,5.0,2,7,5,20272,0,0,1,1,0,0,1.0,0
20272-69-11-1,1,2,43.0,1,1.0,1,1,0,217.689697265625,6.0,2,7,3,20272,0,0,1,1,0,0,1.0,0
20273-59-11-1,1,2,39.0,1,1.0,0,0,0,220.54541015625,4.0,2,7,5,20273,0,0,1,1,0,0,1.0,0
20273-76-11-1,1,1,42.0,1,1.0,1,1,0,220.54541015625,8.0,2,7,5,20273,0,1,1,1,0,0,1.0,0
20273-95-11-1,1,2,49.0,1,1.0,1,1,0,220.54541015625,5.0,2,7,5,20273,0,0,1,1,0,0,1.0,0
20273-144-11-1,1,1,40.0,1,1.0,0,0,0,220.54541015625,4.0,2,7,8,20273,0,0,1,1,0,0,1.0,0
20274-25-11-1,1,2,47.0,1,1.0,1,0,0,223.434417724609,3.0,2,7,5,20274,1,1,1,1,0,1,1.0,1
20274-60-11-1,1,1,51.0,1,1.0,0,0,0,223.434417724609,6.0,2,7,5,20274,0,0,1,1,0,0,1.0,0
20274-95-11-1,1,1,22.0,1,1.0,1,0,0,223.434417724609,7.0,2,7,2,20274,0,0,1,1,0,0,1.0,0
20275-86-11-1,1,1,66.0,1,1.0,0,0,0,200.070892333984,5.0,2,7,3,20275,0,0,1,1,0,0,1.0,0
20275-122-11-1,1,2,35.0,1,1.0,0,0,0,200.070892333984,4.0,2,7,5,20275,1,0,1,1,0,1,1.0,1
