CONGLOME,VIVIENDA,HOGAR,CODPERSO,P203,P207,P208A,P301A,P301B,P507,P510A1,P511A,P512A,P558E1_4,P558E1_8,P558E1_9,P558G7,P558H1_7,P558H2_7,P558H3_7,P558H4_7,P558H5_7,P558H6_7,P558H7_7,P558H8_7,P558H9_7,P558H10_7,P558H11_7,P558H12_7,DOMINIO,ESTRATO,PANEL,FACTOR07,GASHOG2,MIEPERHO,llave_persona,Edad,P507_num,P510A1_num,P511A_num,Ocupado,Informal,CreditoFormal,TenenciaBilletera,UsoBilletera,CreditoInformal
017598,084,11,02,3,1,17,6,5, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,1,1, ,401.685211181641,"32999,5546875",2,17598-84-11-2,17.0,,,,0,,0,0,0,0
017598,084,11,03,3,2,25,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,401.685211181641,"32999,5546875",2,17598-84-11-3,25.0,,,,0,,0,0,0,0
017598,116,11,01,1,1,53,6,5,2,3, ,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,401.685211181641,"39008,46484375",3,17598-116-11-1,53.0,2.0,3.0,,1,1.0,0,1,0,0
017598,116,11,02,2,2,56,6,5,5,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,401.685211181641,"39008,46484375",3,17598-116-11-2,56.0,5.0,3.0,7.0,1,1.0,0,0,0,0
017598,116,11,03,3,2,26,9,3,2,3, ,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,401.685211181641,"39008,46484375",3,17598-116-11-3,26.0,2.0,3.0,,1,1.0,0,1,0,0
017598,131,11,01,1,1,49,11,2,2,2, ,1,4.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,401.685211181641,"65197,5",3,17598-131-11-1,49.0,2.0,2.0,,1,0.0,1,1,0,0
017598,131,11,02,2,2,51,10,5,3, ,1,5,4.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,401.685211181641,"65197,5",3,17598-131-11-2,51.0,3.0,,1.0,1,0.0,1,1,0,0
017598,131,11,03,3,1,13,5,1,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,401.685211181641,"65197,5",3,17598-131-11-3,13.0,,,,0,,0,0,0,0
017599,006,11,01,1,1,42,6,5,2,3, ,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,419.058166503906,"28451,400390625",3,17599-6-11-1,42.0,2.0,3.0,,1,1.0,0,1,0,0
017599,006,11,02,2,2,32,6,5, , , , ,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,419.058166503906,"28451,400390625",3,17599-6-11-2,32.0,,,,0,,0,1,0,0
017599,006,11,03,3,1,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,419.058166503906,"28451,400390625",3,17599-6-11-3,9.0,,,,0,,0,0,0,0
017599,025,11,01,1,1,52,9,1,4,3,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,419.058166503906,"63689,29296875",6,17599-25-11-1,52.0,4.0,3.0,7.0,1,1.0,0,0,0,0
017599,025,11,02,2,2,56,10,5,3, ,2,5,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,419.058166503906,"63689,29296875",6,17599-25-11-2,56.0,3.0,,2.0,1,0.0,0,1,0,0
017599,025,11,03,3,2,20,9,3, , , , ,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1, ,419.058166503906,"63689,29296875",6,17599-25-11-3,20.0,,,,0,,0,1,1,0
017599,025,11,04,3,1,18,6,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,419.058166503906,"63689,29296875",6,17599-25-11-4,18.0,,,,0,,0,0,0,0
017599,025,11,05,3,2,17,5,4, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,1,1, ,419.058166503906,"63689,29296875",6,17599-25-11-5,17.0,,,,0,,0,0,0,0
017599,025,11,06,3,1,10,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,419.058166503906,"63689,29296875",6,17599-25-11-6,10.0,,,,0,,0,0,0,0
017599,062,11,01,1,2,40,10,5,3, ,6,5,4.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,0,0,0,1,1, ,419.058166503906,"41790,70703125",2,17599-62-11-1,40.0,3.0,,6.0,1,0.0,1,1,1,0
017599,062,11,02,3,2,15,5,3, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,1,1, ,419.058166503906,"41790,70703125",2,17599-62-11-2,15.0,,,,0,,0,0,0,0
017599,080,11,01,1,2,58,6,5,4,3,7,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,419.058166503906,"18548,0078125",1,17599-80-11-1,58.0,4.0,3.0,7.0,1,1.0,0,1,0,0
017599,099,11,01,1,2,53,8,3, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,419.058166503906,"37343,55859375",4,17599-99-11-1,53.0,,,,0,,0,0,0,0
017599,099,11,02,3,2,24,10,5,3,2,5,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,1, ,419.058166503906,"37343,55859375",4,17599-99-11-2,24.0,3.0,2.0,5.0,1,0.0,0,1,1,0
017599,099,11,03,3,1,15,5,3, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,1,1, ,419.058166503906,"37343,55859375",4,17599-99-11-3,15.0,,,,0,,0,0,0,0
017599,099,11,04,3,2,10,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,419.058166503906,"37343,55859375",4,17599-99-11-4,10.0,,,,0,,0,0,0,0
017599,117,11,01,1,1,77,6,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,419.058166503906,"36808,69921875",3,17599-117-11-1,77.0,,,,0,,0,0,0,0
017599,117,11,02,2,2,68,6,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,419.058166503906,"36808,69921875",3,17599-117-11-2,68.0,,,,0,,0,0,0,0
017599,117,11,03,5,1,25,10,7,3,2,5,1,0.0,8.0,0.0,0,0,7,0,0,0,0,0,0,0,7,7,0,1,1, ,419.058166503906,"36808,69921875",3,17599-117-11-3,25.0,3.0,2.0,5.0,1,0.0,0,1,1,0
017599,152,11,01,1,1,29,6,5,2,3, ,1,4.0,8.0,0.0,0,7,7,7,7,0,7,7,0,0,0,0,0,1,1, ,419.058166503906,"22173,27734375",2,17599-152-11-1,29.0,2.0,3.0,,1,1.0,1,1,1,0
017599,152,11,02,2,2,28,10,5,2,3, ,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,419.058166503906,"22173,27734375",2,17599-152-11-2,28.0,2.0,3.0,,1,1.0,0,1,0,0
017599,171,11,01,1,2,82,3,0, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,419.058166503906,"21328,490234375",1,17599-171-11-1,82.0,,,,0,,0,0,0,0
017600,011,11,01,1,1,32,6,5,2,3, ,1,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,7,0,0,1,1, ,349.930969238281,"35344,7265625",2,17600-11-11-1,32.0,2.0,3.0,,1,1.0,0,1,1,0
017600,011,11,02,4,2,33,9,1,2,3, ,1,0.0,8.0,0.0,0,7,7,7,7,7,7,0,0,0,0,0,0,1,1, ,349.930969238281,"35344,7265625",2,17600-11-11-2,33.0,2.0,3.0,,1,1.0,0,1,1,0
017600,011,11,03,7,2,56,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,349.930969238281,"35344,7265625",2,17600-11-11-3,56.0,,,,0,,0,0,0,0
017600,027,11,01,1,1,51,1, ,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,349.930969238281,"72559,1328125",6,17600-27-11-1,51.0,2.0,3.0,,1,1.0,0,0,0,0
017600,027,11,02,2,2,54,4,0, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,349.930969238281,"72559,1328125",6,17600-27-11-2,54.0,,,,0,,0,0,0,0
017600,027,11,03,3,2,25,10,5,3,1,2,1,0.0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,349.930969238281,"72559,1328125",6,17600-27-11-3,25.0,3.0,1.0,2.0,1,0.0,1,1,0,0
017600,027,11,04,3,2,23,10,5,3,1,2,1,0.0,8.0,9.0,0,7,7,0,0,0,0,7,0,0,7,0,0,1,1, ,349.930969238281,"72559,1328125",6,17600-27-11-4,23.0,3.0,1.0,2.0,1,0.0,1,1,1,0
017600,027,11,05,3,1,19,7,1,4,2,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,349.930969238281,"72559,1328125",6,17600-27-11-5,19.0,4.0,2.0,7.0,1,1.0,0,0,0,0
017600,027,11,06,3,1,17,5,4,2,3, ,1,0.0,0.0,0.0, , , , , , , , , , , , , ,1,1, ,349.930969238281,"72559,1328125",6,17600-27-11-6,17.0,2.0,3.0,,1,1.0,0,0,0,0
017600,059,11,01,1,2,54,3,0,2,3, ,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,349.930969238281,"17386,826171875",3,17600-59-11-1,54.0,2.0,3.0,,1,1.0,0,1,0,0
017600,059,11,02,3,2,32,10,5,3,1,2,2,0.0,8.0,0.0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1, ,349.930969238281,"17386,826171875",3,17600-59-11-2,32.0,3.0,1.0,2.0,1,0.0,0,1,1,0
017600,059,11,03,5,1,7,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,349.930969238281,"17386,826171875",3,17600-59-11-3,7.0,,,,0,,0,0,0,0
017600,059,11,04,6,2,85,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,349.930969238281,"17386,826171875",3,17600-59-11-4,85.0,,,,0,,0,0,0,0
017600,075,11,01,1,1,47,7,3,2,2, ,1,0.0,8.0,9.0,0,7,7,7,7,7,7,7,0,0,0,0,0,1,1, ,349.930969238281,"23365,759765625",2,17600-75-11-1,47.0,2.0,2.0,,1,0.0,1,1,1,0
017600,075,11,02,3,2,18,6,5, , , , ,0.0,8.0,0.0,0,7,7,0,0,0,7,0,0,0,0,0,0,1,1, ,349.930969238281,"23365,759765625",2,17600-75-11-2,18.0,,,,0,,0,1,1,0
017600,093,11,01,1,2,41,7,2,2,3, ,1,0.0,8.0,9.0,0,7,7,7,7,7,7,7,0,0,0,0,0,1,1, ,349.930969238281,"26493,853515625",4,17600-93-11-1,41.0,2.0,3.0,,1,1.0,1,1,1,0
017600,093,11,02,3,1,11,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,349.930969238281,"26493,853515625",4,17600-93-11-2,11.0,,,,0,,0,0,0,0
017600,093,11,03,3,1,8,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,349.930969238281,"26493,853515625",4,17600-93-11-3,8.0,,,,0,,0,0,0,0
017600,093,11,04,3,2,3,1, ,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,349.930969238281,"26493,853515625",4,17600-93-11-4,3.0,,,,0,,0,0,0,0
017600,093,11,05,11,1,38,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,349.930969238281,"26493,853515625",4,17600-93-11-5,38.0,,,,0,,0,0,0,0
017600,093,11,06,11,2,26,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,349.930969238281,"26493,853515625",4,17600-93-11-6,26.0,,,,0,,0,0,0,0
017600,093,11,07,11,2,28,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,349.930969238281,"26493,853515625",4,17600-93-11-7,28.0,,,,0,,0,0,0,0
017600,109,11,01,1,1,56,6,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,349.930969238281,"36660,6875",4,17600-109-11-1,56.0,2.0,3.0,,1,1.0,0,0,0,0
017600,109,11,02,2,2,56,7,2,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,349.930969238281,"36660,6875",4,17600-109-11-2,56.0,2.0,3.0,,1,1.0,0,0,0,0
017600,109,11,03,3,2,20,9,1,5,3,7,1,0.0,8.0,0.0,0,7,7,7,0,0,7,7,0,0,0,0,0,1,1, ,349.930969238281,"36660,6875",4,17600-109-11-3,20.0,5.0,3.0,7.0,1,1.0,0,1,1,0
017600,109,11,04,3,1,17,6,5, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,1,1, ,349.930969238281,"36660,6875",4,17600-109-11-4,17.0,,,,0,,0,0,0,0
017601,003,11,01,1,1,85,4,5, , , , ,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1, ,548.58251953125,"31422,263671875",1,17601-3-11-1,85.0,,,,0,,0,1,1,0
017601,038,11,01,1,1,63,8,3, , , , ,0.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,548.58251953125,"84936,8984375",4,17601-38-11-1,63.0,,,,0,,1,0,0,0
017601,038,11,02,2,2,58,6,5, , , , ,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,548.58251953125,"84936,8984375",4,17601-38-11-2,58.0,,,,0,,0,1,0,0
017601,038,11,03,3,1,27,11,1,3,1,2,1,4.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1, ,548.58251953125,"84936,8984375",4,17601-38-11-3,27.0,3.0,1.0,2.0,1,0.0,1,1,1,0
017601,038,11,04,3,2,25,10,5,3,1,2,2,0.0,8.0,0.0,0,0,0,0,7,0,0,0,0,0,0,7,0,1,1, ,548.58251953125,"84936,8984375",4,17601-38-11-4,25.0,3.0,1.0,2.0,1,0.0,0,1,1,0
017601,072,11,01,1,1,66,6,5,4, ,1,5,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,548.58251953125,"33964,88671875",2,17601-72-11-1,66.0,4.0,,1.0,1,0.0,0,1,0,0
017601,072,11,02,2,2,64,6,5, , , , ,4.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,548.58251953125,"33964,88671875",2,17601-72-11-2,64.0,,,,0,,1,1,0,0
017601,090,11,01,1,1,41,8,3,4,1,1,2,0.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,548.58251953125,"56512,90234375",6,17601-90-11-1,41.0,4.0,1.0,1.0,1,0.0,1,0,0,0
017601,090,11,02,2,2,46,8,3, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,548.58251953125,"56512,90234375",6,17601-90-11-2,46.0,,,,0,,0,0,0,0
017601,090,11,03,3,2,19,9,2, , , , ,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,548.58251953125,"56512,90234375",6,17601-90-11-3,19.0,,,,0,,0,1,0,0
017601,090,11,04,3,2,14,5,1,2,3, ,1,0.0,0.0,0.0, , , , , , , , , , , , , ,1,1, ,548.58251953125,"56512,90234375",6,17601-90-11-4,14.0,2.0,3.0,,1,1.0,0,0,0,0
017601,090,11,05,3,2,10,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,548.58251953125,"56512,90234375",6,17601-90-11-5,10.0,,,,0,,0,0,0,0
017601,090,11,06,3,2,8,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,548.58251953125,"56512,90234375",6,17601-90-11-6,8.0,,,,0,,0,0,0,0
017601,124,11,01,1,1,28,6,5,4,1,1,5,4.0,8.0,9.0,0,7,7,0,7,7,7,7,0,0,0,7,7,1,1, ,548.58251953125,"42530,06640625",4,17601-124-11-1,28.0,4.0,1.0,1.0,1,0.0,1,1,1,0
017601,124,11,02,2,2,25,6,5, , , , ,0.0,8.0,9.0,0,7,7,7,7,7,7,7,0,0,7,7,7,1,1, ,548.58251953125,"42530,06640625",4,17601-124-11-2,25.0,,,,0,,1,1,1,0
017601,124,11,03,3,1,6,2,2,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,548.58251953125,"42530,06640625",4,17601-124-11-3,6.0,,,,0,,0,0,0,0
017601,124,11,04,3,2,3,1, ,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,548.58251953125,"42530,06640625",4,17601-124-11-4,3.0,,,,0,,0,0,0,0
017601,140,11,01,1,2,56,6,5,4,2,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,548.58251953125,"25076,009765625",2,17601-140-11-1,56.0,4.0,2.0,7.0,1,1.0,0,0,0,0
017601,140,11,02,3,1,27,5,2,4,2,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,548.58251953125,"25076,009765625",2,17601-140-11-2,27.0,4.0,2.0,7.0,1,1.0,0,0,0,0
017601,140,11,03,3,2,30,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,548.58251953125,"25076,009765625",2,17601-140-11-3,30.0,,,,0,,0,0,0,0
017601,140,11,04,5,2,7,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,548.58251953125,"25076,009765625",2,17601-140-11-4,7.0,,,,0,,0,0,0,0
017601,140,11,05,6,2,73,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,548.58251953125,"25076,009765625",2,17601-140-11-5,73.0,,,,0,,0,0,0,0
017602,006,11,01,1,1,50,5,1,4,3,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,353.312377929688,"54387,51953125",4,17602-6-11-1,50.0,4.0,3.0,7.0,1,1.0,0,0,0,0
017602,006,11,02,2,2,54,6,5,4, ,5,5,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,7,7,7,1,1, ,353.312377929688,"54387,51953125",4,17602-6-11-2,54.0,4.0,,5.0,1,0.0,0,1,1,0
017602,006,11,03,3,1,28,9,1,3,1,2,2,4.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,7,7,7,1,1, ,353.312377929688,"54387,51953125",4,17602-6-11-3,28.0,3.0,1.0,2.0,1,0.0,1,1,1,0
017602,006,11,04,3,1,24,8,3,4,3,5,2,0.0,8.0,0.0,0,0,0,0,7,0,7,7,0,0,0,0,7,1,1, ,353.312377929688,"54387,51953125",4,17602-6-11-4,24.0,4.0,3.0,5.0,1,0.0,0,1,1,0
017602,035,11,01,1,1,73,3,0, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,353.312377929688,"20765,74609375",2,17602-35-11-1,73.0,,,,0,,0,0,0,0
017602,035,11,02,2,2,70,3,0,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,353.312377929688,"20765,74609375",2,17602-35-11-2,70.0,2.0,3.0,,1,1.0,0,0,0,0
017602,035,11,03,3,2,30,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,353.312377929688,"20765,74609375",2,17602-35-11-3,30.0,,,,0,,0,0,0,0
017602,054,11,01,1,1,76,5,2, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,353.312377929688,"33876,37109375",2,17602-54-11-1,76.0,,,,0,,0,0,0,0
017602,054,11,02,3,2,52,6,5,6, ,7,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,353.312377929688,"33876,37109375",2,17602-54-11-2,52.0,6.0,,7.0,1,1.0,0,0,0,0
017602,063,11,01,1,1,36,11,2,3,1,2,5,4.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,353.312377929688,"53712,10546875",3,17602-63-11-1,36.0,3.0,1.0,2.0,1,0.0,1,1,0,0
017602,063,11,02,2,2,36,9,1,3, ,6,5,4.0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1, ,353.312377929688,"53712,10546875",3,17602-63-11-2,36.0,3.0,,6.0,1,0.0,1,1,1,0
017602,063,11,03,3,2,6,2,3,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,353.312377929688,"53712,10546875",3,17602-63-11-3,6.0,,,,0,,0,0,0,0
017602,090,11,01,1,2,45,4,0,3,3,7,1,4.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,353.312377929688,"52367,8359375",4,17602-90-11-1,45.0,3.0,3.0,7.0,1,1.0,1,0,0,0
017602,090,11,02,3,2,21,9,3,3,3,7,1,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,353.312377929688,"52367,8359375",4,17602-90-11-2,21.0,3.0,3.0,7.0,1,1.0,1,0,0,0
017602,090,11,03,3,1,14,5,2, , , , ,0.0,0.0,0.0, , , , , , , , , , , , , ,1,1, ,353.312377929688,"52367,8359375",4,17602-90-11-3,14.0,,,,0,,0,0,0,0
017602,090,11,04,3,1,6,2,3,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,353.312377929688,"52367,8359375",4,17602-90-11-4,6.0,,,,0,,0,0,0,0
017603,024,11,01,1,1,79,10,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,401.685211181641,"55604,6953125",1,17603-24-11-1,79.0,,,,0,,0,0,0,0
017603,055,11,01,1,2,51,8,4,3, ,2,5,0.0,8.0,9.0,0,7,0,0,7,0,0,0,0,0,0,0,0,1,1, ,401.685211181641,"48837,52734375",2,17603-55-11-1,51.0,3.0,,2.0,1,0.0,1,1,1,0
017603,055,11,02,3,2,28,10,5,3,1,2,5,0.0,8.0,0.0,0,7,7,0,7,7,7,7,0,0,7,7,7,1,1, ,401.685211181641,"48837,52734375",2,17603-55-11-2,28.0,3.0,1.0,2.0,1,0.0,0,1,1,0
017603,064,11,01,1,1,39,11,2,3,1,2,5,0.0,8.0,0.0,0,7,7,7,7,7,7,7,0,0,7,0,0,1,1, ,401.685211181641,"58745,20703125",2,17603-64-11-1,39.0,3.0,1.0,2.0,1,0.0,0,1,1,0
017603,064,11,02,3,2,8,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,401.685211181641,"58745,20703125",2,17603-64-11-2,8.0,,,,0,,0,0,0,0
017603,074,11,01,1,1,70,11,3,3, ,1,5,0.0,8.0,0.0,0,0,7,0,7,0,0,0,0,0,7,7,0,1,1, ,401.685211181641,"85246,46875",1,17603-74-11-1,70.0,3.0,,1.0,1,0.0,0,1,1,0
017603,085,11,01,1,2,52,10,5,3, , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,401.685211181641,"66216,921875",2,17603-85-11-1,52.0,3.0,,,1,0.0,0,0,0,0
017603,085,11,02,3,1,28,10,5,3,1,1,5,0.0,8.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,7,1,1, ,401.685211181641,"66216,921875",2,17603-85-11-2,28.0,3.0,1.0,1.0,1,0.0,0,1,1,0
017604,009,11,01,1,2,43,10,5,3,1,2,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,12.8961963653564,"62089,59375",4,17604-9-11-1,43.0,3.0,1.0,2.0,1,0.0,0,1,0,0
017604,009,11,02,3,2,10,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,12.8961963653564,"62089,59375",4,17604-9-11-2,10.0,,,,0,,0,0,0,0
017604,009,11,03,6,1,68,6,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,12.8961963653564,"62089,59375",4,17604-9-11-3,68.0,,,,0,,0,0,0,0
017604,009,11,04,6,2,76,6,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,12.8961963653564,"62089,59375",4,17604-9-11-4,76.0,,,,0,,0,0,0,0
017604,027,11,01,1,1,26,6,5,2,3, ,1,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,12.8961963653564,"35523,5859375",4,17604-27-11-1,26.0,2.0,3.0,,1,1.0,0,1,0,0
017604,027,11,02,2,2,28,6,5, , , , ,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,12.8961963653564,"35523,5859375",4,17604-27-11-2,28.0,,,,0,,0,1,0,0
017604,027,11,03,3,2,6,2,3,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,12.8961963653564,"35523,5859375",4,17604-27-11-3,6.0,,,,0,,0,0,0,0
017604,027,11,04,3,2,3,1, ,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,12.8961963653564,"35523,5859375",4,17604-27-11-4,3.0,,,,0,,0,0,0,0
017604,046,11,01,1,2,52,6,5,2,3, ,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,12.8961963653564,"31436,140625",2,17604-46-11-1,52.0,2.0,3.0,,1,1.0,0,0,0,0
017604,046,11,02,2,1,42,6,5,3,1,2,4,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,12.8961963653564,"31436,140625",2,17604-46-11-2,42.0,3.0,1.0,2.0,1,0.0,0,1,0,0
017604,046,11,03,3,1,36,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,12.8961963653564,"31436,140625",2,17604-46-11-3,36.0,,,,0,,0,0,0,0
017604,064,11,01,1,2,40,10,5,1,2, ,1,0.0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,12.8961963653564,"73423,453125",3,17604-64-11-1,40.0,1.0,2.0,,1,0.0,1,1,0,0
017604,064,11,02,3,1,13,4,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,12.8961963653564,"73423,453125",3,17604-64-11-2,13.0,,,,0,,0,0,0,0
017604,064,11,03,3,1,8,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,12.8961963653564,"73423,453125",3,17604-64-11-3,8.0,,,,0,,0,0,0,0
017604,100,11,01,1,2,38,6,5,2,2, ,1,0.0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,12.8961963653564,"21474,43359375",2,17604-100-11-1,38.0,2.0,2.0,,1,0.0,1,1,0,0
017604,100,11,02,3,2,9,3,0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,1,1, ,12.8961963653564,"21474,43359375",2,17604-100-11-2,9.0,,,,0,,0,0,0,0
017604,119,11,01,1,2,49,6,5, , , , ,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,12.8961963653564,"65488,8671875",3,17604-119-11-1,49.0,,,,0,,0,0,0,0
017604,119,11,02,3,1,28,9,4,3,1,2,4,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1, ,12.8961963653564,"65488,8671875",3,17604-119-11-2,28.0,3.0,1.0,2.0,1,0.0,0,1,0,0
